,0,1,2,__mappify_error,Latitude,Longitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType
10008,South Australia,LOCATION,18790226-1190-246227219 (1 of 2).txt,No match found.,137.305178,-32.4907365,SA,3.424218638749024,3.424218638749024,2,100.0,exact
10009,Geelong,LOCATION,18790226-1190-246227219 (1 of 2).txt,No match found.,144.35597230000002,-38.14819527,VIC,0.005005074585987808,0.00224929642066765,5,80.0,exact
10010,Creek,LOCATION,18640507-13-5748626 (1 of 1).txt,No match found.,,,None,,,0,,None
10011,Creek,LOCATION,18640507-13-5748626 (1 of 1).txt,No match found.,,,None,,,0,,None
10012,Long Plain Creek,LOCATION,18720313-412-104089324 (4 of 6).txt,No match found.,148.4511111111111,-33.223333333333336,NSW,3.0835782579853412,2.9858145422195372,7,85.71428571428571,exact
10013,WOLLONGONG,LOCATION,18960114-35-14033182 (13 of 14).txt,No match found.,150.89291666666668,-34.42513888888889,NSW,0.029839385607442162,0.009218498807194973,4,100.0,exact
10014,Victoria,LOCATION,18810115-326-201538426 (1 of 1).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
10015,Dandenong,LOCATION,18810115-326-201538426 (1 of 1).txt,No match found.,145.21111386111102,-37.98694484388885,VIC,0.009304578980554597,0.004731780246183072,4,100.0,exact
10016,Victoria,LOCATION,18810115-326-201538426 (1 of 1).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
10017,New Zealand,LOCATION,18810115-326-201538426 (1 of 1).txt,No match found.,,,None,,,0,,None
10018,Granite Island,LOCATION,18810115-326-201538426 (1 of 1).txt,No match found.,138.63014,-35.56441,Ambiguous,10.96870329147175,8.41296886625338,3,,exact
10019,South Australia,LOCATION,18810115-326-201538426 (1 of 1).txt,No match found.,137.305178,-32.4907365,SA,3.424218638749024,3.424218638749024,2,100.0,exact
10020,SYDNEY,LOCATION,18890131-1086-212685860 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10021,Launceston,LOCATION,18890131-1086-212685860 (1 of 1).txt,No match found.,147.2219997,-41.400499315,TAS,0.0910178283940018,0.0910178283940018,2,100.0,exact
10022,Sydney,LOCATION,18751106-487-122755690 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10023,Sydney,LOCATION,18751106-487-122755690 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10024,Sydney,LOCATION,18751106-487-122755690 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10025,Kayncs,LOCATION,18751106-487-122755690 (1 of 1).txt,No match found.,,,None,,,0,,None
10026,Point de Galle,LOCATION,18670225-13-5786961 (1 of 3).txt,No match found.,,,None,,,0,,None
10027,Western,LOCATION,18670225-13-5786961 (1 of 3).txt,No match found.,145.89618380000002,-27.629236728333332,Ambiguous,10.327023676750532,10.327023676750532,2,,exact
10028,Sydney,LOCATION,18670225-13-5786961 (1 of 3).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10029,New York,LOCATION,18670225-13-5786961 (1 of 3).txt,No match found.,,,None,,,0,,None
10030,Cape Patton,LOCATION,18551214-809-154862264 (1 of 1).txt,No match found.,143.8412476,-38.68930435,VIC,0.0,0.0,1,100.0,exact
10031,Creek,LOCATION,18630103-582-200379450 (1 of 3).txt,No match found.,,,None,,,0,,None
10032,Cape Northumberland,LOCATION,18551214-809-154862264 (1 of 1).txt,No match found.,140.66278,-38.06137,SA,0.0,0.0,1,100.0,exact
10033,Mount Beckworth,LOCATION,18630103-582-200379450 (1 of 3).txt,No match found.,143.69874947777748,-37.314027182222205,VIC,0.012400178190360767,0.012400178190360767,2,100.0,exact
10034,Kaffraria,LOCATION,18890914-621-220418896 (1 of 1).txt,No match found.,,,None,,,0,,None
10035,South Africa,LOCATION,18890914-621-220418896 (1 of 1).txt,No match found.,,,None,,,0,,None
10036,Otway,LOCATION,18860227-43-22097327 (3 of 3).txt,No match found.,140.9452431,-35.838847785,Ambiguous,3.9283973977609143,3.9283973977609143,2,,exact
10037,Broughton District Counoil,LOCATION,18940922-821-161809954 (1 of 2).txt,No match found.,,,None,,,0,,None
10038,Creek,LOCATION,18860227-43-22097327 (3 of 3).txt,No match found.,,,None,,,0,,None
10039,Creek,LOCATION,18860227-43-22097327 (3 of 3).txt,No match found.,,,None,,,0,,None
10040,Creek,LOCATION,18860227-43-22097327 (3 of 3).txt,No match found.,,,None,,,0,,None
10041,W. St.,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10042,Richmond River Masonic Lodge,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10043,G.W,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10044,J.W,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10045,I.G,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10046,S.D,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10047,O.G,LOCATION,18880204-698-164361803 (3 of 3).txt,No match found.,,,None,,,0,,None
10048,Victoria,LOCATION,18651005-13-5776658 (1 of 1).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
10049,Geulburn,LOCATION,18720124-366-101092326 (1 of 1).txt,No match found.,,,None,,,0,,None
10050,Roboeoca Camp,LOCATION,18720124-366-101092326 (1 of 1).txt,No match found.,,,None,,,0,,None
10051,Broughton Creek,LOCATION,18751109-35-13365943 (1 of 1).txt,No match found.,144.21666666666667,-22.65,QLD,4.426216091526579,4.426216091526579,3,66.66666666666666,exact
10052,Bathurst,LOCATION,18751109-35-13365943 (1 of 1).txt,No match found.,149.58055555555555,-33.424166666666665,NSW,0.48608492355236993,0.21209190522069218,7,100.0,exact
10053,Goulburn,LOCATION,18880329-368-98452041 (1 of 2).txt,No match found.,149.73444444444442,-34.748333333333335,NSW,1.4418764394998296,0.03726779962499437,10,70.0,exact
10054,Fish River,LOCATION,18880329-368-98452041 (1 of 2).txt,No match found.,143.53486111111113,-25.858888888888888,Ambiguous,12.625481910003481,10.651621647817972,8,,exact
10055,Broadalbane,LOCATION,18880329-368-98452041 (1 of 2).txt,No match found.,149.4477777777778,-34.781666666666666,Ambiguous,6.282637025717968,0.3533333333333246,8,,fuzzy
10056,N.W,LOCATION,18630801-821-159519243 (1 of 1).txt,No match found.,,,None,,,0,,None
10057,Brisbane,LOCATION,18981118-891-187457758 (2 of 2).txt,No match found.,151.92291666666665,-29.82472222222222,Ambiguous,2.603174807409623,2.603174807409623,2,,exact
10058,Antarctic,LOCATION,18981118-891-187457758 (2 of 2).txt,No match found.,,,None,,,0,,None
10059,New South Wales,LOCATION,18981118-891-187457758 (2 of 2).txt,No match found.,147.01777777777778,-32.16166666666666,NSW,0.0,0.0,1,100.0,exact
10060,Brisbane,LOCATION,18981118-891-187457758 (2 of 2).txt,No match found.,151.92291666666665,-29.82472222222222,Ambiguous,2.603174807409623,2.603174807409623,2,,exact
10061,SYDNEY,LOCATION,18820107-558-150629152 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10062,Paramatta,LOCATION,18820107-558-150629152 (1 of 1).txt,No match found.,137.62583,-34.04874,SA,0.0,0.0,1,100.0,exact
10063,Smoky River,LOCATION,18510225-24-8768801 (6 of 10).txt,No match found.,141.4623566,-37.95402908,VIC,0.0,0.0,1,100.0,exact
10064,Water Holes,LOCATION,18510225-24-8768801 (6 of 10).txt,No match found.,147.722361111111,-37.6526388888888,VIC,0.0,0.0,1,100.0,fuzzy
10065,Mount Emu Creek,LOCATION,18510225-24-8768801 (6 of 10).txt,No match found.,143.503746,-37.37055588,VIC,0.9882990233459291,0.4119408904854366,4,100.0,exact
10066,New Country,LOCATION,18510225-24-8768801 (6 of 10).txt,No match found.,143.41579000000002,-30.482501666666664,Ambiguous,7.626122497646023,7.626122497646023,2,,exact
10067,Pyrenees,LOCATION,18510225-24-8768801 (6 of 10).txt,No match found.,,,None,,,0,,None
10068,Geelong,LOCATION,18450125-1018-228248545 (2 of 2).txt,No match found.,144.35597230000002,-38.14819527,VIC,0.005005074585987808,0.00224929642066765,5,80.0,exact
10069,Lake Colac,LOCATION,18450125-1018-228248545 (2 of 2).txt,No match found.,143.5973663,-38.30486298,VIC,0.0,0.0,1,100.0,exact
10070,RYLSTONE,LOCATION,18970202-35-14086990 (1 of 1).txt,No match found.,149.98444444444442,-32.82333333333334,NSW,0.030046260628867824,0.030046260628867824,2,100.0,exact
10071,PAMBULA,LOCATION,18970202-35-14086990 (1 of 1).txt,No match found.,149.88444444444443,-36.915,NSW,0.03464482209721646,0.03726779962500073,4,75.0,exact
10072,STUART TOWN,LOCATION,18970202-35-14086990 (1 of 1).txt,No match found.,149.06777777777776,-32.781666666666666,NSW,0.0,0.0,1,100.0,exact
10073,Comber Mellon Mountains,LOCATION,18970202-35-14086990 (1 of 1).txt,No match found.,,,None,,,0,,None
10074,Maories,LOCATION,18850801-522-112409425 (1 of 1).txt,No match found.,,,None,,,0,,None
10075,M.P,LOCATION,18790227-232-232167015 (1 of 1).txt,No match found.,,,None,,,0,,None
10076,Central Riverina,LOCATION,18931219-222-71551476 (1 of 1).txt,No match found.,,,None,,,0,,None
10077,Sydney,LOCATION,18790227-232-232167015 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10078,Handicap,LOCATION,18790227-232-232167015 (1 of 1).txt,No match found.,,,None,,,0,,None
10079,Australasia,LOCATION,18790227-232-232167015 (1 of 1).txt,No match found.,,,None,,,0,,None
10080,SYDNEY,LOCATION,18790227-232-232167015 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10081,Goodwood Baptist Chapel,LOCATION,18790127-41-42977201 (1 of 2).txt,No match found.,,,None,,,0,,None
10082,Town Hall,LOCATION,18790127-41-42977201 (1 of 2).txt,No match found.,144.87033388888887,-34.43839,Ambiguous,6.373289575618929,6.373289575618929,2,,exact
10083,Port Adelaide,LOCATION,18790127-41-42977201 (1 of 2).txt,No match found.,138.48014935,-34.80826226,SA,0.04350127673677645,0.04350127673677645,2,100.0,exact
10084,Victoria,LOCATION,18790127-41-42977201 (1 of 2).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
10085,Granite Creek,LOCATION,18790127-41-42977201 (1 of 2).txt,No match found.,145.675,-21.391666666666666,Ambiguous,8.819075736880258,5.832779059270681,44,,exact
10086,Northern Territory,LOCATION,18790127-41-42977201 (1 of 2).txt,No match found.,133.49749999999997,-18.453333333333333,NT,0.0,0.0,1,100.0,exact
10087,Mount Etna,LOCATION,18811202-232-249284790 (1 of 1).txt,No match found.,150.45,-23.166666666666668,QLD,0.0,0.0,1,100.0,exact
10088,Fort Phillip Heads,LOCATION,18541213-1100-207020166 (1 of 1).txt,No match found.,,,None,,,0,,None
10089,Esq.,LOCATION,18541213-1100-207020166 (1 of 1).txt,No match found.,,,None,,,0,,None
10090,Bosphorus,LOCATION,18541213-1100-207020166 (1 of 1).txt,No match found.,,,None,,,0,,None
10091,Dromana,LOCATION,18980209-736-149945506 (8 of 11).txt,No match found.,144.964583333333,-38.33375168,VIC,0.002223521481470906,0.0022267333330034944,4,75.0,exact
10092,Walhalla,LOCATION,18980209-736-149945506 (8 of 11).txt,No match found.,146.4526367,-37.9418055555555,VIC,0.015391079081857079,0.003507129417985673,5,100.0,exact
10093,Gippsland,LOCATION,18980209-736-149945506 (8 of 11).txt,No match found.,146.966,-37.4032,Ambiguous,0.0,0.0,2,,exact
10094,Mount,LOCATION,18650301-13-5739044 (12 of 12).txt,No match found.,,,None,,,0,,None
10095,Jumbunna,LOCATION,18980209-736-149945506 (8 of 11).txt,No match found.,145.7129142166665,-38.4566664294444,VIC,0.06263764695999194,0.06263764695999194,2,100.0,exact
10096,Learmonth,LOCATION,18650301-13-5739044 (12 of 12).txt,No match found.,128.8998138888885,-29.8322911111111,Ambiguous,16.667673922935883,16.654494273772492,5,,exact
10097,Gippsland,LOCATION,18980211-1495-255606268 (2 of 2).txt,No match found.,146.966,-37.4032,Ambiguous,0.0,0.0,2,,exact
10098,Moteuka,LOCATION,18720101-67-60879642 (1 of 1).txt,No match found.,,,None,,,0,,None
10099,George-Btreet,LOCATION,18941208-493-126615783 (1 of 1).txt,No match found.,,,None,,,0,,None
10100,NEW ZEALAND,LOCATION,18591116-13-5691841 (1 of 2).txt,No match found.,,,None,,,0,,None
10101,Eaiapoi,LOCATION,18591116-13-5691841 (1 of 2).txt,No match found.,,,None,,,0,,None
10102,Billabong,LOCATION,18941207-436-254499677 (1 of 1).txt,No match found.,148.68128875,-34.107232749999994,NSW,2.9030325912846537,3.2134867057227012,22,72.72727272727273,exact
10103,Esq.,LOCATION,18650617-460-138040200 (1 of 1).txt,No match found.,,,None,,,0,,None
10104,Quagumckjop,LOCATION,18650617-460-138040200 (1 of 1).txt,No match found.,,,None,,,0,,None
10105,Howe 's Valley,LOCATION,18621225-8-18692758 (1 of 1).txt,No match found.,150.8511111111111,-32.848333333333336,NSW,0.0,0.0,1,100.0,fuzzy
10106,Sharp-street,LOCATION,18990324-35-14206064 (2 of 4).txt,No match found.,,,None,,,0,,None
10107,Thia,LOCATION,18820203-232-249290999 (1 of 1).txt,No match found.,,,None,,,0,,None
10108,Batherglen,LOCATION,18820203-232-249290999 (1 of 1).txt,No match found.,,,None,,,0,,None
10109,Morton Plains,LOCATION,18820203-232-249290999 (1 of 1).txt,No match found.,144.54424802777748,-32.58547355555555,Ambiguous,3.926513482686984,3.8719648378966145,4,,exact
10110,2sew Guinea,LOCATION,18840223-558-149140578 (1 of 1).txt,No match found.,,,None,,,0,,None
10111,Whipstick,LOCATION,18840223-558-149140578 (1 of 1).txt,No match found.,149.7011111111111,-31.865000000000002,NSW,4.7551513422141936,5.083333333333329,3,100.0,exact
10112,Kamarook,LOCATION,18840223-558-149140578 (1 of 1).txt,No match found.,144.36430220555548,-36.46597222222215,VIC,0.04439892788374083,0.048283646229284716,5,80.0,fuzzy
10113,CLARENDON Clarendon,LOCATION,18880505-41-47266736 (1 of 2).txt,No match found.,,,None,,,0,,None
10114,Meadows Hotel,LOCATION,18880505-41-47266736 (1 of 2).txt,No match found.,,,None,,,0,,None
10115,C.E.,LOCATION,18650324-346-87930992 (11 of 11).txt,No match found.,,,None,,,0,,None
10116,Botanic Gardens,LOCATION,18861203-7-37163626 (2 of 2).txt,No match found.,142.75569055555556,-35.49109,Ambiguous,4.184959291381752,4.184959291381752,2,,exact
10117,Reynolds,LOCATION,18650324-346-87930992 (11 of 11).txt,No match found.,148.79277777777776,-32.11083333333333,NSW,2.119736127446056,2.119736127446056,2,100.0,exact
10118,Mount Alexander,LOCATION,18650324-346-87930992 (11 of 11).txt,No match found.,148.01666666666668,-28.183333333333334,Ambiguous,14.300648920968841,8.674076123999507,13,,exact
10119,Syren,LOCATION,18350226-3-2197420 (1 of 1).txt,No match found.,,,None,,,0,,None
10120,N.W,LOCATION,18350226-3-2197420 (1 of 1).txt,No match found.,,,None,,,0,,None
10121,Cr,LOCATION,18860123-43-22096961 (1 of 1).txt,No match found.,,,None,,,0,,None
10122,Dandenong,LOCATION,18650315-13-5740075 (1 of 1).txt,No match found.,145.21111386111102,-37.98694484388885,VIC,0.009304578980554597,0.004731780246183072,4,100.0,exact
10123,Phillip Island,LOCATION,18650315-13-5740075 (1 of 1).txt,No match found.,145.24083710000002,-38.479722975,VIC,0.014472888556571372,0.014472888556571372,4,50.0,exact
10124,Sydney,LOCATION,18840517-261-75656739 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10125,Brisbane,LOCATION,18840517-261-75656739 (1 of 1).txt,No match found.,151.92291666666665,-29.82472222222222,Ambiguous,2.603174807409623,2.603174807409623,2,,exact
10126,Victoria,LOCATION,18940210-621-221786658 (2 of 2).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
10127,Castlemaine,LOCATION,18940210-621-221786658 (2 of 2).txt,No match found.,144.218057094444,-37.064165115,VIC,0.0021892675707343903,0.001456216280219173,4,100.0,exact
10128,Mount Houso,LOCATION,18600130-13-5695930 (2 of 2).txt,No match found.,125.72309999999999,-17.077334999999998,WA,0.031716567043109295,0.031716567043109295,2,100.0,fuzzy
10129,Mount ' Bouse,LOCATION,18600130-13-5695930 (2 of 2).txt,No match found.,,,None,,,0,,None
10130,Mount Hesse,LOCATION,18710130-558-150654747 (1 of 1).txt,No match found.,143.8365326,-38.1618042,VIC,0.003949495383576431,0.003949495383576431,2,100.0,exact
10131,Brhbane,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,,,None,,,0,,None
10132,Cooktown,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,145.011672973632,-15.371389389038,QLD,0.08694474725644749,6.326765432308201e-06,3,100.0,exact
10133,Sydney,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
10134,Brisbane,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,151.92291666666665,-29.82472222222222,Ambiguous,2.603174807409623,2.603174807409623,2,,exact
10135,Keppel Bay,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,150.89749999999998,-23.389166666666664,QLD,0.0,0.0,1,100.0,exact
10136,Cooktown,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,145.011672973632,-15.371389389038,QLD,0.08694474725644749,6.326765432308201e-06,3,100.0,exact
10137,Normanton,LOCATION,18880724-77-52019020 (1 of 1).txt,No match found.,141.07222222222222,-17.672777777777778,QLD,0.09474463379885138,0.00738073903086572,4,75.0,exact
10138,Whipstick,LOCATION,18571226-346-87977714 (2 of 8).txt,No match found.,149.7011111111111,-31.865000000000002,NSW,4.7551513422141936,5.083333333333329,3,100.0,exact
10139,Gloucester,LOCATION,18950903-225-75262366 (5 of 6).txt,No match found.,151.95944444444444,-32.00666666666667,NSW,0.0814653930734563,0.034422071557343434,7,57.14285714285714,exact
10140,Lake Macquarie,LOCATION,18950903-225-75262366 (5 of 6).txt,No match found.,151.6011111111111,-33.065,NSW,0.0,0.0,2,100.0,exact
10141,Peninsula,LOCATION,18691231-966-197653325 (1 of 5).txt,No match found.,116.0693,-31.96788,WA,2.6280637238162328,1.9589799999999968,4,75.0,exact
10142,Springdallah,LOCATION,18620303-67-60509178 (5 of 5).txt,No match found.,,,None,,,0,,None
10143,South,LOCATION,18820225-289-91291840 (2 of 4).txt,No match found.,,,None,,,0,,None
10144,Strathalbyu,LOCATION,18820225-289-91291840 (2 of 4).txt,No match found.,,,None,,,0,,None
10145,Rti'hcrglon,LOCATION,18620114-13-5708436 (1 of 1).txt,No match found.,,,None,,,0,,None
10146,Rutherglen,LOCATION,18620114-13-5708436 (1 of 1).txt,No match found.,146.77424444444398,-33.571400749999995,Ambiguous,3.701632325931535,2.5034853386048823,12,,exact
10147,Tarawingee,LOCATION,18620114-13-5708436 (1 of 1).txt,No match found.,146.491806,-36.3745842,VIC,0.018045522023799398,0.006720229474249848,4,75.0,fuzzy
10148,Torrens Lake,LOCATION,18860109-1128-213979963 (2 of 2).txt,No match found.,,,None,,,0,,None
10149,South Melbourne,LOCATION,18980114-806-184287978 (1 of 2).txt,No match found.,144.95749665,-37.834028245,VIC,0.0049777327195072675,0.0029733027482762315,6,100.0,exact
10150,Mount,LOCATION,18860109-1128-213979963 (2 of 2).txt,No match found.,,,None,,,0,,None
10151,Strathalbyn,LOCATION,18860109-1128-213979963 (2 of 2).txt,No match found.,147.16666666666666,-30.5861745,Ambiguous,13.789486366600809,10.403695599000983,8,,exact
10152,Brown- Hill Creek,LOCATION,18860109-1128-213979963 (2 of 2).txt,No match found.,138.581995,-34.96591,SA,0.046080622646511804,0.037791116021515345,5,80.0,fuzzy
10153,Nendouree,LOCATION,18860109-1128-213979963 (2 of 2).txt,No match found.,,,None,,,0,,None
