0,1,2
Victoria,LOCATION,18881208-289-94765940 (2 of 2).txt
Pat,PERSON,18991125-474-112806065 (1 of 1).txt
Sydney,LOCATION,18991125-474-112806065 (1 of 1).txt
Mike,PERSON,18991125-474-112806065 (1 of 1).txt
Transvaal,LOCATION,18991125-474-112806065 (1 of 1).txt
Pat,PERSON,18991125-474-112806065 (1 of 1).txt
Mike,PERSON,18991125-474-112806065 (1 of 1).txt
Shure,PERSON,18991125-474-112806065 (1 of 1).txt
Sydney,LOCATION,18991125-474-112806065 (1 of 1).txt
Pat,PERSON,18991125-474-112806065 (1 of 1).txt
Mike,PERSON,18991125-474-112806065 (1 of 1).txt
Boers,PERSON,18991125-474-112806065 (1 of 1).txt
Glebe Island,LOCATION,18991125-474-112806065 (1 of 1).txt
Glebe Island,LOCATION,18991125-474-112806065 (1 of 1).txt
Pat,PERSON,18991125-474-112806065 (1 of 1).txt
Fowell Buxton,PERSON,18970206-970-199161980 (1 of 1).txt
Marble Hill,LOCATION,18970206-970-199161980 (1 of 1).txt
Butler,PERSON,18970206-970-199161980 (1 of 1).txt
New South Wales,LOCATION,18970206-970-199161980 (1 of 1).txt
London,LOCATION,18970206-970-199161980 (1 of 1).txt
Newcastle,ORGANIZATION,18970206-970-199161980 (1 of 1).txt
C. Baker,PERSON,18930218-319-198032478 (9 of 10).txt
WELSHPOOL,LOCATION,18930218-319-198032478 (9 of 10).txt
South Gippsland,LOCATION,18930218-319-198032478 (9 of 10).txt
West Alberton,LOCATION,18930218-319-198032478 (9 of 10).txt
Dunne,PERSON,18930218-319-198032478 (9 of 10).txt
Toora,LOCATION,18930218-319-198032478 (9 of 10).txt
Agnes River,LOCATION,18930218-319-198032478 (9 of 10).txt
Nino Mile Creek,LOCATION,18930218-319-198032478 (9 of 10).txt
Lamont,PERSON,18930218-319-198032478 (9 of 10).txt
Agnes,PERSON,18930218-319-198032478 (9 of 10).txt
Koppio Station,LOCATION,18960125-821-161834008 (2 of 2).txt
Kapinka,LOCATION,18960125-821-161834008 (2 of 2).txt
Thring,PERSON,18960125-821-161834008 (2 of 2).txt
Port Lincoln,LOCATION,18960125-821-161834008 (2 of 2).txt
Bay,LOCATION,18960125-821-161834008 (2 of 2).txt
Fourmill,PERSON,18960125-821-161834008 (2 of 2).txt
George,PERSON,18790130-1190-246226242 (1 of 1).txt
Bowen,PERSON,18790130-1190-246226242 (1 of 1).txt
W. J. Clarice,PERSON,18790130-1190-246226242 (1 of 1).txt
Geelong,LOCATION,18790130-1190-246226242 (1 of 1).txt
Robert Eade,PERSON,18790130-1190-246226242 (1 of 1).txt
Sandhurst,LOCATION,18790130-1190-246226242 (1 of 1).txt
Benjamin Arnold,PERSON,18790130-1190-246226242 (1 of 1).txt
Richmond,LOCATION,18790130-1190-246226242 (1 of 1).txt
Alfred Hospital,LOCATION,18790130-1190-246226242 (1 of 1).txt
Elstcrnwick,LOCATION,18790130-1190-246226242 (1 of 1).txt
Ballarat,LOCATION,18790130-1190-246226242 (1 of 1).txt
Quinlan,PERSON,18920206-101-33074754 (2 of 5).txt
MOLLOY,PERSON,18920206-101-33074754 (2 of 5).txt
HARPER,PERSON,18920206-101-33074754 (2 of 5).txt
Wild River,LOCATION,18820930-42-19786921 (2 of 3).txt
Trinity Bay,ORGANIZATION,18820930-42-19786921 (2 of 3).txt
Sydney,LOCATION,18750828-698-162490406 (1 of 1).txt
Port,LOCATION,18750828-698-162490406 (1 of 1).txt
Jackson,PERSON,18750828-698-162490406 (1 of 1).txt
Santa Cruz,LOCATION,18750828-698-162490406 (1 of 1).txt
Aaron,PERSON,18750828-698-162490406 (1 of 1).txt
Gulgong,LOCATION,18750828-698-162490406 (1 of 1).txt
Town,ORGANIZATION,18750828-698-162490406 (1 of 1).txt
Scbomburgk,PERSON,18750828-698-162490406 (1 of 1).txt
Adelaide University,ORGANIZATION,18750828-698-162490406 (1 of 1).txt
Blue Mountains,LOCATION,18750828-698-162490406 (1 of 1).txt
Bathurst,LOCATION,18750828-698-162490406 (1 of 1).txt
New Zealand,LOCATION,18750828-698-162490406 (1 of 1).txt
North,LOCATION,18750828-698-162490406 (1 of 1).txt
South,LOCATION,18750828-698-162490406 (1 of 1).txt
Island,LOCATION,18750828-698-162490406 (1 of 1).txt
Miranda,LOCATION,18750828-698-162490406 (1 of 1).txt
New Zealand,LOCATION,18750828-698-162490406 (1 of 1).txt
Agricultural Association,ORGANIZATION,18750828-698-162490406 (1 of 1).txt
Joseph Bavnie,PERSON,18750828-698-162490406 (1 of 1).txt
Barrat,PERSON,18881229-460-142434272 (6 of 6).txt
TATURA,LOCATION,18881229-460-142434272 (6 of 6).txt
Hurston,LOCATION,18881229-460-142434272 (6 of 6).txt
Girgarre,PERSON,18881229-460-142434272 (6 of 6).txt
Donaldson,PERSON,18881229-460-142434272 (6 of 6).txt
Frost,PERSON,18881229-460-142434272 (6 of 6).txt
Minor,PERSON,18881229-460-142434272 (6 of 6).txt
Toolamba,LOCATION,18881229-460-142434272 (6 of 6).txt
A. Crawford,PERSON,18881229-460-142434272 (6 of 6).txt
Stewart,PERSON,18881229-460-142434272 (6 of 6).txt
Perth,LOCATION,18900131-30-3131707 (3 of 3).txt
Military Office,LOCATION,18900131-30-3131707 (3 of 3).txt
Pilkington,PERSON,18900131-30-3131707 (3 of 3).txt
Gardiner,PERSON,18900131-30-3131707 (3 of 3).txt
Guildford,LOCATION,18900131-30-3131707 (3 of 3).txt
NORTHAM,PERSON,18910130-180-67197317 (1 of 1).txt
Springhill,LOCATION,18910130-180-67197317 (1 of 1).txt
Loton,PERSON,18910130-180-67197317 (1 of 1).txt
Mount Macedon,LOCATION,18650318-103-63170016 (12 of 23).txt
Emu Creek,LOCATION,18650318-103-63170016 (12 of 23).txt
Bendigo,LOCATION,18650318-103-63170016 (12 of 23).txt
Ipswich,ORGANIZATION,18811028-487-127638358 (1 of 1).txt
Queensland,LOCATION,18811028-487-127638358 (1 of 1).txt
Parliament,ORGANIZATION,18811028-487-127638358 (1 of 1).txt
Hare,PERSON,18811028-487-127638358 (1 of 1).txt
Sadlior,PERSON,18811028-487-127638358 (1 of 1).txt
Commission,ORGANIZATION,18811028-487-127638358 (1 of 1).txt
Kelly,PERSON,18811028-487-127638358 (1 of 1).txt
York Court House,ORGANIZATION,18670302-386-110068098 (1 of 1).txt
Post Office,ORGANIZATION,18670302-386-110068098 (1 of 1).txt
Beverley,LOCATION,18670302-386-110068098 (1 of 1).txt
Davis,PERSON,18670302-386-110068098 (1 of 1).txt
Georgie,PERSON,18670302-386-110068098 (1 of 1).txt
York,LOCATION,18670302-386-110068098 (1 of 1).txt
Shas,ORGANIZATION,18670302-386-110068098 (1 of 1).txt
York,LOCATION,18670302-386-110068098 (1 of 1).txt
VICTORIA,PERSON,18690226-28-3749060 (1 of 1).txt
K Brown,PERSON,18690226-28-3749060 (1 of 1).txt
Pcngelly,PERSON,18690116-460-137562710 (1 of 1).txt
Douglas,PERSON,18690116-460-137562710 (1 of 1).txt
Sydney,LOCATION,18881228-185-209452794 (1 of 3).txt
Edinburgh,LOCATION,18881228-185-209452794 (1 of 3).txt
Malta,LOCATION,18881228-185-209452794 (1 of 3).txt
B. Boothy,PERSON,18830201-373-96929148 (2 of 2).txt
Mason,LOCATION,18830201-373-96929148 (2 of 2).txt
Stratbalbyn,LOCATION,18830201-373-96929148 (2 of 2).txt
Border Town,LOCATION,18830201-373-96929148 (2 of 2).txt
Murray Bridge,LOCATION,18830201-373-96929148 (2 of 2).txt
Dawbsley,PERSON,18830201-373-96929148 (2 of 2).txt
Primitive Methodist Sabbath,ORGANIZATION,18830201-373-96929148 (2 of 2).txt
R. i. Daddon,PERSON,18830201-373-96929148 (2 of 2).txt
Northumberland,LOCATION,18840202-698-164386621 (2 of 2).txt
Obelisk Hill,LOCATION,18840202-698-164386621 (2 of 2).txt
Newcastle,LOCATION,18840202-698-164386621 (2 of 2).txt
Glebe Bill,PERSON,18840202-698-164386621 (2 of 2).txt
Ridge,LOCATION,18840202-698-164386621 (2 of 2).txt
Hamilton,LOCATION,18840202-698-164386621 (2 of 2).txt
Glebe Junction,LOCATION,18840202-698-164386621 (2 of 2).txt
Burwood,PERSON,18840202-698-164386621 (2 of 2).txt
Adamstown,LOCATION,18840202-698-164386621 (2 of 2).txt
Hickman,PERSON,18831219-232-262611439 (1 of 1).txt
GrenviUeshire Council,ORGANIZATION,18831219-232-262611439 (1 of 1).txt
Black Hill,LOCATION,18831219-232-262611439 (1 of 1).txt
Scarsdale,LOCATION,18831219-232-262611439 (1 of 1).txt
Beaufort,LOCATION,18831219-232-262611439 (1 of 1).txt
Robert Allen,PERSON,18831219-232-262611439 (1 of 1).txt
Neal,PERSON,18980117-13-9787206 (2 of 3).txt
Messt,PERSON,18980117-13-9787206 (2 of 3).txt
Lcliuii,LOCATION,18980117-13-9787206 (2 of 3).txt
Monaghan,PERSON,18980117-13-9787206 (2 of 3).txt
Phillips,PERSON,18980117-13-9787206 (2 of 3).txt
AVOCA,LOCATION,18980117-13-9787206 (2 of 3).txt
AVOCA,LOCATION,18980117-13-9787206 (2 of 3).txt
Ainphithialic Station,LOCATION,18980117-13-9787206 (2 of 3).txt
Hie,PERSON,18980117-13-9787206 (2 of 3).txt
BUSH,PERSON,18920224-1178-229595544 (2 of 2).txt
Bulli,PERSON,18920224-1178-229595544 (2 of 2).txt
BUSH,PERSON,18571219-189-66045705 (1 of 1).txt
Mount Buninyong,LOCATION,18571219-189-66045705 (1 of 1).txt
Mount,LOCATION,18571219-189-66045705 (1 of 1).txt
Greendale,LOCATION,18890202-246-89685363 (1 of 3).txt
State School,ORGANIZATION,18890202-246-89685363 (1 of 3).txt
Baker,PERSON,18890202-246-89685363 (1 of 3).txt
Terang,LOCATION,18700402-567-196303401 (1 of 1).txt
ISO,ORGANIZATION,18700402-567-196303401 (1 of 1).txt
Doyle,PERSON,18960109-368-98562323 (1 of 1).txt
BUSH,PERSON,18960109-368-98562323 (1 of 1).txt
Bungendore,LOCATION,18960109-368-98562323 (1 of 1).txt
Braidwood,LOCATION,18960109-368-98562323 (1 of 1).txt
Deep Creek,LOCATION,18960109-368-98562323 (1 of 1).txt
Rutledge,PERSON,18960109-368-98562323 (1 of 1).txt
Powell,PERSON,18960109-368-98562323 (1 of 1).txt
Colorault,LOCATION,18930211-319-198029788 (5 of 12).txt
Lurz,PERSON,18930211-319-198029788 (5 of 12).txt
Sheohan,PERSON,18930211-319-198029788 (5 of 12).txt
Patrick Ryan,PERSON,18930211-319-198029788 (5 of 12).txt
J. L .. Sill,PERSON,18930211-319-198029788 (5 of 12).txt
Laurie,PERSON,18930211-319-198029788 (5 of 12).txt
Miltborpe,PERSON,18930211-319-198029788 (5 of 12).txt
Buson,PERSON,18930211-319-198029788 (5 of 12).txt
Brown,PERSON,18930211-319-198029788 (5 of 12).txt
Hodgkitison,PERSON,18930211-319-198029788 (5 of 12).txt
Teers,PERSON,18930211-319-198029788 (5 of 12).txt
Lord,PERSON,18930211-319-198029788 (5 of 12).txt
MANSFIELD,LOCATION,18930211-319-198029788 (5 of 12).txt
Mansfield,PERSON,18930211-319-198029788 (5 of 12).txt
Ricketson,PERSON,18930211-319-198029788 (5 of 12).txt
Delatite,LOCATION,18930211-319-198029788 (5 of 12).txt
Bon,PERSON,18930211-319-198029788 (5 of 12).txt
Wappan,LOCATION,18930211-319-198029788 (5 of 12).txt
Griffin,PERSON,18930211-319-198029788 (5 of 12).txt
Preston,LOCATION,18930211-319-198029788 (5 of 12).txt
Jno,PERSON,18930211-319-198029788 (5 of 12).txt
Reardon,PERSON,18930211-319-198029788 (5 of 12).txt
Mansfield,LOCATION,18930211-319-198029788 (5 of 12).txt
VIC TORIA,PERSON,18860109-289-93850138 (2 of 2).txt
Melbourne,LOCATION,18860109-289-93850138 (2 of 2).txt
Gordon,PERSON,18860109-289-93850138 (2 of 2).txt
Cape Otway,LOCATION,18860109-289-93850138 (2 of 2).txt
Lome,LOCATION,18860109-289-93850138 (2 of 2).txt
Hospodar,PERSON,18790226-1190-246227219 (1 of 2).txt
Williamstown Pier,LOCATION,18790226-1190-246227219 (1 of 2).txt
Figg,PERSON,18790226-1190-246227219 (1 of 2).txt
M'Lean,PERSON,18790226-1190-246227219 (1 of 2).txt
South Australia,LOCATION,18790226-1190-246227219 (1 of 2).txt
Geelong,LOCATION,18790226-1190-246227219 (1 of 2).txt
Panola,LOCATION,18790226-1190-246227219 (1 of 2).txt
Hogarth,PERSON,18790226-1190-246227219 (1 of 2).txt
City Police Court,ORGANIZATION,18790226-1190-246227219 (1 of 2).txt
Thoy,PERSON,18790226-1190-246227219 (1 of 2).txt
Lonsdale,PERSON,18790226-1190-246227219 (1 of 2).txt
Stringer,PERSON,18640507-13-5748626 (1 of 1).txt
Creek,LOCATION,18640507-13-5748626 (1 of 1).txt
Stringer,PERSON,18640507-13-5748626 (1 of 1).txt
Creek,LOCATION,18640507-13-5748626 (1 of 1).txt
Bush,PERSON,18910411-30-3141865 (3 of 3).txt
Dempster,PERSON,18910411-30-3141865 (3 of 3).txt
Clarke,PERSON,18720313-412-104089324 (4 of 6).txt
John Longford,PERSON,18720313-412-104089324 (4 of 6).txt
Lupton,PERSON,18720313-412-104089324 (4 of 6).txt
Long Plain Creek,LOCATION,18720313-412-104089324 (4 of 6).txt
Buchanan,PERSON,18720313-412-104089324 (4 of 6).txt
Devlin,PERSON,18720313-412-104089324 (4 of 6).txt
Buchanan,PERSON,18720313-412-104089324 (4 of 6).txt
Devlin,PERSON,18720313-412-104089324 (4 of 6).txt
Buchanan,PERSON,18720313-412-104089324 (4 of 6).txt
Clark,PERSON,18720313-412-104089324 (4 of 6).txt
Withers,PERSON,18720313-412-104089324 (4 of 6).txt
Withers,PERSON,18720313-412-104089324 (4 of 6).txt
Lnpton,PERSON,18720313-412-104089324 (4 of 6).txt
Dlngee,LOCATION,18960208-621-221175349 (3 of 4).txt
William David,PERSON,18960208-621-221175349 (3 of 4).txt
Bush Fires,ORGANIZATION,18960208-621-221175349 (3 of 4).txt
Stanley,ORGANIZATION,18960208-621-221175349 (3 of 4).txt
Beechworth,LOCATION,18960208-621-221175349 (3 of 4).txt
Stanley,PERSON,18960208-621-221175349 (3 of 4).txt
Colac,LOCATION,18790222-821-160118366 (2 of 2).txt
Vololona,PERSON,18691218-1050-211524430 (1 of 1).txt
Andriaraaitad,PERSON,18691218-1050-211524430 (1 of 1).txt
Wagga Wagga Advertiser,ORGANIZATION,18691218-1050-211524430 (1 of 1).txt
Alfred,LOCATION,18691218-1050-211524430 (1 of 1).txt
Leany,PERSON,18691218-1050-211524430 (1 of 1).txt
Roger,PERSON,18691218-1050-211524430 (1 of 1).txt
Lasi,PERSON,18960114-35-14033182 (13 of 14).txt
WOLLONGONG,LOCATION,18960114-35-14033182 (13 of 14).txt
Monda,PERSON,18960114-35-14033182 (13 of 14).txt
Bush,PERSON,18960114-35-14033182 (13 of 14).txt
Riman Cithobo Chun,PERSON,18960114-35-14033182 (13 of 14).txt
Congregationnl,ORGANIZATION,18960114-35-14033182 (13 of 14).txt
Beechworth,LOCATION,18810115-326-201538426 (1 of 1).txt
Victoria,LOCATION,18810115-326-201538426 (1 of 1).txt
Farmer 's New Harvest Hand,ORGANIZATION,18810115-326-201538426 (1 of 1).txt
Alaryborough,LOCATION,18810115-326-201538426 (1 of 1).txt
Dandenong,LOCATION,18810115-326-201538426 (1 of 1).txt
Victoria,LOCATION,18810115-326-201538426 (1 of 1).txt
Bay,LOCATION,18810115-326-201538426 (1 of 1).txt
St. Kilda,LOCATION,18810115-326-201538426 (1 of 1).txt
New Zealand,LOCATION,18810115-326-201538426 (1 of 1).txt
Granite Island,LOCATION,18810115-326-201538426 (1 of 1).txt
Victor,PERSON,18810115-326-201538426 (1 of 1).txt
South Australia,LOCATION,18810115-326-201538426 (1 of 1).txt
Messrs William Adamson,PERSON,18810115-326-201538426 (1 of 1).txt
Destitute Board,ORGANIZATION,18890131-1086-212685860 (1 of 1).txt
Gibbs,PERSON,18890131-1086-212685860 (1 of 1).txt
& Co.,ORGANIZATION,18890131-1086-212685860 (1 of 1).txt
South Australian Forestry Department,ORGANIZATION,18890131-1086-212685860 (1 of 1).txt
MELBOURNE,LOCATION,18890131-1086-212685860 (1 of 1).txt
Harbour Trust,ORGANIZATION,18890131-1086-212685860 (1 of 1).txt
Fraser,PERSON,18890131-1086-212685860 (1 of 1).txt
SYDNEY,LOCATION,18890131-1086-212685860 (1 of 1).txt
Saul Samuel,PERSON,18890131-1086-212685860 (1 of 1).txt
Freetrade Association,ORGANIZATION,18890131-1086-212685860 (1 of 1).txt
HOBART,LOCATION,18890131-1086-212685860 (1 of 1).txt
Launceston,LOCATION,18890131-1086-212685860 (1 of 1).txt
Oakden,PERSON,18890131-1086-212685860 (1 of 1).txt
H. D. Miller,PERSON,18890131-1086-212685860 (1 of 1).txt
Hercules Robinson,PERSON,18751106-487-122755690 (1 of 1).txt
Melbourne,LOCATION,18751106-487-122755690 (1 of 1).txt
J. V. Livers,PERSON,18751106-487-122755690 (1 of 1).txt
Bondi Beach,LOCATION,18751106-487-122755690 (1 of 1).txt
Pelican Hotel,ORGANIZATION,18751106-487-122755690 (1 of 1).txt
Sydney,LOCATION,18751106-487-122755690 (1 of 1).txt
Joseph Carr,PERSON,18751106-487-122755690 (1 of 1).txt
Sydney,LOCATION,18751106-487-122755690 (1 of 1).txt
Fairfield,LOCATION,18751106-487-122755690 (1 of 1).txt
Maitland,PERSON,18751106-487-122755690 (1 of 1).txt
Sydney,LOCATION,18751106-487-122755690 (1 of 1).txt
Treevo,PERSON,18751106-487-122755690 (1 of 1).txt
Kayncs,LOCATION,18751106-487-122755690 (1 of 1).txt
Treevo,ORGANIZATION,18751106-487-122755690 (1 of 1).txt
Peninsular and Oriental Company,ORGANIZATION,18670225-13-5786961 (1 of 3).txt
Geelong,ORGANIZATION,18670225-13-5786961 (1 of 3).txt
Point de Galle,LOCATION,18670225-13-5786961 (1 of 3).txt
H. D. Watson,PERSON,18670225-13-5786961 (1 of 3).txt
Bombay,LOCATION,18670225-13-5786961 (1 of 3).txt
Adelaide,LOCATION,18670225-13-5786961 (1 of 3).txt
Alexandra,PERSON,18670225-13-5786961 (1 of 3).txt
Western,LOCATION,18670225-13-5786961 (1 of 3).txt
Sydney,LOCATION,18670225-13-5786961 (1 of 3).txt
Panama,LOCATION,18670225-13-5786961 (1 of 3).txt
Panama,LOCATION,18670225-13-5786961 (1 of 3).txt
J. F. Sullivan,PERSON,18670225-13-5786961 (1 of 3).txt
M.L.A.,ORGANIZATION,18670225-13-5786961 (1 of 3).txt
New York,LOCATION,18670225-13-5786961 (1 of 3).txt
Melbourne,LOCATION,18670225-13-5786961 (1 of 3).txt
Cape Patton,LOCATION,18551214-809-154862264 (1 of 1).txt
Hicks,PERSON,18551214-809-154862264 (1 of 1).txt
Cape Northumberland,LOCATION,18551214-809-154862264 (1 of 1).txt
Creek,LOCATION,18630103-582-200379450 (1 of 3).txt
Mount Beckworth,LOCATION,18630103-582-200379450 (1 of 3).txt
Russell,PERSON,18630103-582-200379450 (1 of 3).txt
Ballarat,ORGANIZATION,18630103-582-200379450 (1 of 3).txt
Australian Co,ORGANIZATION,18901128-185-204141675 (1 of 1).txt
Gladstone,PERSON,18901128-185-204141675 (1 of 1).txt
Kurrajong,LOCATION,18950921-192-66447900 (2 of 3).txt
Kaffraria,LOCATION,18890914-621-220418896 (1 of 1).txt
J. Oomhie Brown,PERSON,18890914-621-220418896 (1 of 1).txt
South Africa,LOCATION,18890914-621-220418896 (1 of 1).txt
W. H. Binkky,PERSON,18940922-821-161809954 (1 of 2).txt
J. W. Shannon,PERSON,18940922-821-161809954 (1 of 2).txt
BUSH ETBEB,PERSON,18940922-821-161809954 (1 of 2).txt
Eadina District Oounoil,ORGANIZATION,18940922-821-161809954 (1 of 2).txt
Weabne,PERSON,18940922-821-161809954 (1 of 2).txt
J. W. Shannon,PERSON,18940922-821-161809954 (1 of 2).txt
L. R. Wake,PERSON,18940922-821-161809954 (1 of 2).txt
Broughton District Counoil,LOCATION,18940922-821-161809954 (1 of 2).txt
Connoil,PERSON,18940922-821-161809954 (1 of 2).txt
E. G. 8,PERSON,18940922-821-161809954 (1 of 2).txt
Simpson,PERSON,18860227-43-22097327 (3 of 3).txt
Heytesbury,LOCATION,18860227-43-22097327 (3 of 3).txt
Otway,LOCATION,18860227-43-22097327 (3 of 3).txt
Panmure,LOCATION,18860227-43-22097327 (3 of 3).txt
Heytesbury,LOCATION,18860227-43-22097327 (3 of 3).txt
Central Committee,ORGANIZATION,18860227-43-22097327 (3 of 3).txt
G. Harrison,PERSON,18860227-43-22097327 (3 of 3).txt
Shire Valuer,ORGANIZATION,18860227-43-22097327 (3 of 3).txt
J. Daskein,PERSON,18860227-43-22097327 (3 of 3).txt
Ewen Robertson,PERSON,18860227-43-22097327 (3 of 3).txt
James Burnip,PERSON,18860227-43-22097327 (3 of 3).txt
Carpendeit,PERSON,18860227-43-22097327 (3 of 3).txt
James Callahan,PERSON,18860227-43-22097327 (3 of 3).txt
Cowley,PERSON,18860227-43-22097327 (3 of 3).txt
Creek,LOCATION,18860227-43-22097327 (3 of 3).txt
Pat,PERSON,18860227-43-22097327 (3 of 3).txt
Ryan,PERSON,18860227-43-22097327 (3 of 3).txt
Cowley,PERSON,18860227-43-22097327 (3 of 3).txt
Creek,LOCATION,18860227-43-22097327 (3 of 3).txt
Thomas Leach,PERSON,18860227-43-22097327 (3 of 3).txt
Cobden,PERSON,18860227-43-22097327 (3 of 3).txt
Mary Tweedy,PERSON,18860227-43-22097327 (3 of 3).txt
Brucknell,PERSON,18860227-43-22097327 (3 of 3).txt
Thomas Dowlin,PERSON,18860227-43-22097327 (3 of 3).txt
Cowley,PERSON,18860227-43-22097327 (3 of 3).txt
Creek,LOCATION,18860227-43-22097327 (3 of 3).txt
Charles Cowley,PERSON,18860227-43-22097327 (3 of 3).txt
Cobden,PERSON,18860227-43-22097327 (3 of 3).txt
Patrick Love,PERSON,18860227-43-22097327 (3 of 3).txt
William Monk,PERSON,18860227-43-22097327 (3 of 3).txt
Cobden,PERSON,18860227-43-22097327 (3 of 3).txt
Co.,ORGANIZATION,18880204-698-164361803 (3 of 3).txt
Pike 's Hill,ORGANIZATION,18880204-698-164361803 (3 of 3).txt
LISMORE,LOCATION,18880204-698-164361803 (3 of 3).txt
Satuedat,PERSON,18880204-698-164361803 (3 of 3).txt
Richmond River Masonic Lodge,LOCATION,18880204-698-164361803 (3 of 3).txt
E. C,PERSON,18880204-698-164361803 (3 of 3).txt
O. E. Taylor,PERSON,18880204-698-164361803 (3 of 3).txt
W. St.,LOCATION,18880204-698-164361803 (3 of 3).txt
W. Lockett,PERSON,18880204-698-164361803 (3 of 3).txt
G.W,LOCATION,18880204-698-164361803 (3 of 3).txt
W. J. Sim,PERSON,18880204-698-164361803 (3 of 3).txt
J.W,LOCATION,18880204-698-164361803 (3 of 3).txt
A. D. Allen,PERSON,18880204-698-164361803 (3 of 3).txt
S.D,LOCATION,18880204-698-164361803 (3 of 3).txt
W. Head,PERSON,18880204-698-164361803 (3 of 3).txt
J.D,PERSON,18880204-698-164361803 (3 of 3).txt
A. J. Simpson,PERSON,18880204-698-164361803 (3 of 3).txt
C. Stanford,PERSON,18880204-698-164361803 (3 of 3).txt
I.G,LOCATION,18880204-698-164361803 (3 of 3).txt
G. Maxwell,PERSON,18880204-698-164361803 (3 of 3).txt
O.G,LOCATION,18880204-698-164361803 (3 of 3).txt
MOREE,LOCATION,18880204-698-164361803 (3 of 3).txt
NEWCASTLE,LOCATION,18880204-698-164361803 (3 of 3).txt
Jack Burke,PERSON,18880204-698-164361803 (3 of 3).txt
Burke,PERSON,18880204-698-164361803 (3 of 3).txt
Costelio,PERSON,18880204-698-164361803 (3 of 3).txt
LANCEFIELD,LOCATION,18820201-108-61919085 (1 of 2).txt
Lancefield,LOCATION,18820201-108-61919085 (1 of 2).txt
Lance,LOCATION,18820201-108-61919085 (1 of 2).txt
Victoria,LOCATION,18651005-13-5776658 (1 of 1).txt
Evon,PERSON,18651005-13-5776658 (1 of 1).txt
Geulburn,LOCATION,18720124-366-101092326 (1 of 1).txt
Roboeoca Camp,LOCATION,18720124-366-101092326 (1 of 1).txt
Upper Tarlo,PERSON,18720124-366-101092326 (1 of 1).txt
Bondi,LOCATION,18751109-35-13365943 (1 of 1).txt
William Graham,PERSON,18751109-35-13365943 (1 of 1).txt
Broughton Creek,LOCATION,18751109-35-13365943 (1 of 1).txt
Anglican Church,ORGANIZATION,18751109-35-13365943 (1 of 1).txt
Bourke,PERSON,18751109-35-13365943 (1 of 1).txt
Bathurst,LOCATION,18751109-35-13365943 (1 of 1).txt
Moruya,LOCATION,18751109-35-13365943 (1 of 1).txt
Joseph Carr,PERSON,18751109-35-13365943 (1 of 1).txt
Fairfield,LOCATION,18751109-35-13365943 (1 of 1).txt
Forest Lodge,ORGANIZATION,18751109-35-13365943 (1 of 1).txt
H. P. Stevenson,PERSON,18751109-35-13365943 (1 of 1).txt
Curnow,PERSON,18751109-35-13365943 (1 of 1).txt
Masonic Hall,ORGANIZATION,18751109-35-13365943 (1 of 1).txt
Smith,PERSON,18751109-35-13365943 (1 of 1).txt
New South Wales Cricket Association,ORGANIZATION,18751109-35-13365943 (1 of 1).txt
Tattersall,PERSON,18751109-35-13365943 (1 of 1).txt
John,PERSON,18751109-35-13365943 (1 of 1).txt
James Marks,PERSON,18751109-35-13365943 (1 of 1).txt
Jamber,PERSON,18751109-35-13365943 (1 of 1).txt
Muiual,PERSON,18860722-413-101959850 (1 of 1).txt
Helen Viviau,PERSON,18860722-413-101959850 (1 of 1).txt
Trafflo-inspector Crawford,PERSON,18880329-368-98452041 (1 of 2).txt
Goulburn,LOCATION,18880329-368-98452041 (1 of 2).txt
Sutherland,PERSON,18880329-368-98452041 (1 of 2).txt
F. Tait,PERSON,18880329-368-98452041 (1 of 2).txt
W. R. Riley,PERSON,18880329-368-98452041 (1 of 2).txt
Binalong,LOCATION,18880329-368-98452041 (1 of 2).txt
Yass,LOCATION,18880329-368-98452041 (1 of 2).txt
Fish River,LOCATION,18880329-368-98452041 (1 of 2).txt
Broadalbane,LOCATION,18880329-368-98452041 (1 of 2).txt
Harden,LOCATION,18880329-368-98452041 (1 of 2).txt
Binalong,LOCATION,18880329-368-98452041 (1 of 2).txt
Yass,LOCATION,18880329-368-98452041 (1 of 2).txt
Spring Hill,LOCATION,18630801-821-159519243 (1 of 1).txt
Hamilton Spec,ORGANIZATION,18630801-821-159519243 (1 of 1).txt
Alfred Webb,PERSON,18630801-821-159519243 (1 of 1).txt
Newcastle,LOCATION,18630801-821-159519243 (1 of 1).txt
Hobson,PERSON,18630801-821-159519243 (1 of 1).txt
Bay,LOCATION,18630801-821-159519243 (1 of 1).txt
Cape Otway,LOCATION,18630801-821-159519243 (1 of 1).txt
Webb,PERSON,18630801-821-159519243 (1 of 1).txt
Newcastle,ORGANIZATION,18630801-821-159519243 (1 of 1).txt
N.W,LOCATION,18630801-821-159519243 (1 of 1).txt
Brisbane,LOCATION,18981118-891-187457758 (2 of 2).txt
Antarctic,LOCATION,18981118-891-187457758 (2 of 2).txt
New South Wales,LOCATION,18981118-891-187457758 (2 of 2).txt
Capemba,LOCATION,18981118-891-187457758 (2 of 2).txt
Kew,LOCATION,18981118-891-187457758 (2 of 2).txt
Stevenson,PERSON,18981118-891-187457758 (2 of 2).txt
Queensland Meteorological Society,ORGANIZATION,18981118-891-187457758 (2 of 2).txt
Brisbane,LOCATION,18981118-891-187457758 (2 of 2).txt
Ipswich,ORGANIZATION,18981118-891-187457758 (2 of 2).txt
