0,1,2,__mappify_error
Thorpdale,,18980118-1495-255606078 (1 of 3).txt,
Gippsiand,,18980118-1495-255606078 (1 of 3).txt,
Taggerty,,18930330-127-57941118 (1 of 2).txt,
Sandhurst,,18911127-436-254483759 (1 of 2).txt,
Aeen,,18911127-436-254483759 (1 of 2).txt,
Warrnambool,,18980222-1495-255606359 (1 of 1).txt,
Goulburn,,18580309-35-13007239 (2 of 2).txt,
Sydney,,18580309-35-13007239 (2 of 2).txt,
Victoria,,18580309-35-13007239 (2 of 2).txt,
YASS,,18680108-366-101476335 (2 of 5).txt,
) Mount Macedcn,,18810429-1052-208565891 (1 of 1).txt,
Mount Macedon,,18810429-1052-208565891 (1 of 1).txt,
Lome,,18810429-1052-208565891 (1 of 1).txt,
Brisbane,,18940106-492-124720992 (1 of 5).txt,
Logan,,18940106-492-124720992 (1 of 5).txt,
Ballarat,,18660830-558-148783350 (1 of 2).txt,
Sandhurst,,18660830-558-148783350 (1 of 2).txt,
Castlemaine,,18660830-558-148783350 (1 of 2).txt,
Ararat,,18660830-558-148783350 (1 of 2).txt,
Beechworth,,18660830-558-148783350 (1 of 2).txt,
Kokowood,,18660830-558-148783350 (1 of 2).txt,
CAMPBELLTOWN,,18881110-698-161886012 (2 of 4).txt,
COONaBARABRAN,,18881110-698-161886012 (2 of 4).txt,
COWRA,,18881110-698-161886012 (2 of 4).txt,
Mount M'Donald,,18881110-698-161886012 (2 of 4).txt,
Broula Range,,18881110-698-161886012 (2 of 4).txt,
Western Falls,,18881110-698-161886012 (2 of 4).txt,
Warrengong,,18881110-698-161886012 (2 of 4).txt,
Broula,,18881110-698-161886012 (2 of 4).txt,
Hawkesbury,,18590310-35-28631256 (1 of 1).txt,
South Australia,,18590310-35-28631256 (1 of 1).txt,
Port Elliott,,18590310-35-28631256 (1 of 1).txt,
Kaiigwoo Island,,18550531-35-28641255 (3 of 4).txt,
SOUTH WALES,,18871208-41-46831103 (1 of 1).txt,
Cobar,,18871208-41-46831103 (1 of 1).txt,
New Z,,18871208-41-46831103 (1 of 1).txt,
Greenhill-road,,18780201-41-40781842 (4 of 4).txt,
Adelaide,,18780201-41-40781842 (4 of 4).txt,
Echunga,,18780201-41-40781842 (4 of 4).txt,
South Wales,,18950925-367-101102570 (1 of 1).txt,
Brueb,,18950925-367-101102570 (1 of 1).txt,
Berry,,18950925-367-101102570 (1 of 1).txt,
Melbourne,,18950925-367-101102570 (1 of 1).txt,
Noew Zealand,,18950925-367-101102570 (1 of 1).txt,
Wales,,18950925-367-101102570 (1 of 1).txt,
Widgiowa,,18720207-366-101093574 (1 of 3).txt,
Urauna,,18720207-366-101093574 (1 of 3).txt,
Mir,,18720207-366-101093574 (1 of 3).txt,
Adelaide,,18720207-366-101093574 (1 of 3).txt,
Groongal,,18720106-1605-258897662 (1 of 1).txt,
Ramrod Point,,18750301-35-13352510 (2 of 2).txt,
Lake Viotoria,,18750301-35-13352510 (2 of 2).txt,
Melbourne,,18750301-35-13352510 (2 of 2).txt,
Bullarook,,18620226-13-5710682 (1 of 6).txt,
Koroit,,18770227-567-226041253 (1 of 1).txt,
Heytesbury Forest,,18860130-43-22097049 (1 of 1).txt,
Bungaree,,18790131-232-232166071 (1 of 3).txt,
Bunioyonfr,,18790131-232-232166071 (1 of 3).txt,
Boaenblum,,18790131-232-232166071 (1 of 3).txt,
Lakeland,,18790131-232-232166071 (1 of 3).txt,
Brookong,,18880302-436-254578553 (1 of 1).txt,
Urangdine,,18880302-436-254578553 (1 of 1).txt,
Wallaudoon,,18880302-436-254578553 (1 of 1).txt,
Balbarrup,,18870907-180-66083138 (1 of 1).txt,
Goulburn,,18881127-367-100229494 (1 of 1).txt,
Towrang,,18881127-367-100229494 (1 of 1).txt,
Lord Jersey,,18921210-64-61247952 (1 of 1).txt,
South Yathong,,18921210-64-61247952 (1 of 1).txt,
Jerilderie,,18921210-64-61247952 (1 of 1).txt,
Yalwal,,18921210-64-61247952 (1 of 1).txt,
Victoria,,18870112-966-199142874 (1 of 1).txt,
Port,,18870112-966-199142874 (1 of 1).txt,
Sydney,,18870112-966-199142874 (1 of 1).txt,
London,,18870112-966-199142874 (1 of 1).txt,
Victoria,,18870112-966-199142874 (1 of 1).txt,
Sydney,,18870112-966-199142874 (1 of 1).txt,
J.P.,,18870112-966-199142874 (1 of 1).txt,
Burra,,18870112-966-199142874 (1 of 1).txt,
Torrens Island,,18870112-966-199142874 (1 of 1).txt,
Melbourne,,18870112-966-199142874 (1 of 1).txt,
Sydney,,18870112-966-199142874 (1 of 1).txt,
Vegetable Garden,,18980226-319-197306401 (1 of 2).txt,
Hamilton,,18980226-319-197306401 (1 of 2).txt,
Mount Lofty,,18980209-736-149945506 (3 of 11).txt,
Mount Gambier,,18980209-736-149945506 (3 of 11).txt,
Bay,,18980209-736-149945506 (3 of 11).txt,
Orbost,,18890312-13-6229700 (1 of 1).txt,
Snowy River,,18890312-13-6229700 (1 of 1).txt,
Cunninghame,,18890312-13-6229700 (1 of 1).txt,
Victoria,,18890312-13-6229700 (1 of 1).txt,
Snetton,,18960613-966-199895244 (1 of 1).txt,
Geraldton,,18910311-180-66232446 (1 of 1).txt,
Sydney,,18910311-180-66232446 (1 of 1).txt,
Sydney,,18910311-180-66232446 (1 of 1).txt,
Mejfas,,18910311-180-66232446 (1 of 1).txt,
Gwydir,,18750101-985-187716435 (3 of 4).txt,
North Shore,,18750101-985-187716435 (3 of 4).txt,
Port Phillip,,18510408-41-38439322 (3 of 6).txt,
Edinburgh,,18671220-399-108263768 (2 of 4).txt,
Melbourne,,18671220-399-108263768 (2 of 4).txt,
Hobarfc Town,,18671220-399-108263768 (2 of 4).txt,
Iiaunqeston,,18671220-399-108263768 (2 of 4).txt,
Hoharfe Town,,18671220-399-108263768 (2 of 4).txt,
Sydney,,18671220-399-108263768 (2 of 4).txt,
Sydney,,18991125-877-171613069 (1 of 1).txt,
Arrah,,18991125-877-171613069 (1 of 1).txt,
Transvaal,,18991125-877-171613069 (1 of 1).txt,
Sydney,,18991125-877-171613069 (1 of 1).txt,
Glebe Island,,18991125-877-171613069 (1 of 1).txt,
Glebe Island,,18991125-877-171613069 (1 of 1).txt,
Quinderup,,18880619-341-86163732 (1 of 2).txt,
NEW ZEALAND,,18591126-170-65989491 (1 of 1).txt,
NEW ZEALAND,,18591126-170-65989491 (1 of 1).txt,
Dochra,,18880207-8-18959694 (1 of 3).txt,
Hiddlestone,,18840123-13-11842524 (1 of 1).txt,
Waratah,,18840123-13-11842524 (1 of 1).txt,
Sinu,,18840105-289-93148281 (2 of 2).txt,
New South Wales,,18840105-289-93148281 (2 of 2).txt,
Yass,,18840105-289-93148281 (2 of 2).txt,
Cowra,,18840105-289-93148281 (2 of 2).txt,
England,,18840105-289-93148281 (2 of 2).txt,
Bear Island,,18840105-289-93148281 (2 of 2).txt,
Botany Bay,,18840105-289-93148281 (2 of 2).txt,
Woolahra,,18840105-289-93148281 (2 of 2).txt,
Melbourne,,18680229-13-5810056 (1 of 2).txt,
Scarsdale,,18680229-13-5810056 (1 of 2).txt,
Ballarat Star,,18680229-13-5810056 (1 of 2).txt,
Sunbury,,18680229-13-5810056 (1 of 2).txt,
Chinaman 's Creek,,18771225-582-199010670 (1 of 2).txt,
Nangus,,18681226-487-123551990 (2 of 3).txt,
Nangus,,18681226-487-123551990 (2 of 3).txt,
Victoria,,18820201-185-200665836 (2 of 3).txt,
South Australia,,18820201-185-200665836 (2 of 3).txt,
Melbourne,,18820201-185-200665836 (2 of 3).txt,
Melbourne,,18820201-185-200665836 (2 of 3).txt,
Lake Boise,,18820201-185-200665836 (2 of 3).txt,
Spring Creek,,18820201-185-200665836 (2 of 3).txt,
Daylesford,,18820201-185-200665836 (2 of 3).txt,
Warrnambool,,18820201-185-200665836 (2 of 3).txt,
Reedy Creek,,18820201-185-200665836 (2 of 3).txt,
Kilmore,,18820201-185-200665836 (2 of 3).txt,
Derrinal,,18800117-346-88880183 (2 of 2).txt,
Sandgate,,18971118-377-125039715 (2 of 2).txt,
Peninsula,,18700101-821-158940423 (2 of 5).txt,
Belfast,,18860119-742-149481934 (1 of 1).txt,
Ballarat,,18860119-742-149481934 (1 of 1).txt,
Tasmania,,18860119-742-149481934 (1 of 1).txt,
Adelaide,,18860119-742-149481934 (1 of 1).txt,
Adelaide,,18860119-742-149481934 (1 of 1).txt,
Stawell,,18860119-742-149481934 (1 of 1).txt,
Ararat,,18860119-742-149481934 (1 of 1).txt,
Wangaratta,,18860119-742-149481934 (1 of 1).txt,
Belford,,18750119-8-18791257 (2 of 4).txt,
Muswellbrook,,18750119-8-18791257 (2 of 4).txt,
Sugarloaf,,18750119-8-18791257 (2 of 4).txt,
Maitland,,18750119-8-18791257 (2 of 4).txt,
Mount Vincent,,18750119-8-18791257 (2 of 4).txt,
Oakvale,,18750119-8-18791257 (2 of 4).txt,
Galle,,18760103-41-43010105 (2 of 2).txt,
Tasmania,,18760103-41-43010105 (2 of 2).txt,
Queensland,,18760103-41-43010105 (2 of 2).txt,
Victoria,,18760103-41-43010105 (2 of 2).txt,
Masonic Hall,,18760103-41-43010105 (2 of 2).txt,
Moonta,,18760103-41-43010105 (2 of 2).txt,
Port Adelaide,,18760103-41-43010105 (2 of 2).txt,
Penola,,18760103-41-43010105 (2 of 2).txt,
Canowie,,18760103-41-43010105 (2 of 2).txt,
Mallala,,18760103-41-43010105 (2 of 2).txt,
Goolwa,,18760103-41-43010105 (2 of 2).txt,
Riverton,,18760103-41-43010105 (2 of 2).txt,
Goolwa,,18760103-41-43010105 (2 of 2).txt,
Glenelg,,18760103-41-43010105 (2 of 2).txt,
Hookina,,18760103-41-43010105 (2 of 2).txt,
Windsor,,18961107-192-72550234 (2 of 2).txt,
Braybrook,,18980806-1324-240970927 (1 of 1).txt,
Ballarat,,18980806-1324-240970927 (1 of 1).txt,
Korumbnrra,,18980806-1324-240970927 (1 of 1).txt,
Newcastle,,18960210-185-203770353 (2 of 2).txt,
Queensland,,18960210-185-203770353 (2 of 2).txt,
Geelong,,18830308-558-150430096 (1 of 1).txt,
London Hotel,,18830308-558-150430096 (1 of 1).txt,
Newtown,,18830308-558-150430096 (1 of 1).txt,
DUBLIN,,18821107-41-43340837 (1 of 1).txt,
Cape,,18810305-232-249281028 (1 of 1).txt,
Europe,,18810305-232-249281028 (1 of 1).txt,
Sanklin Harbor,,18810305-232-249281028 (1 of 1).txt,
Torrens,,18810305-232-249281028 (1 of 1).txt,
PEIITU,,18931218-1606-260614589 (1 of 1).txt,
Galle,,18760108-821-159485069 (2 of 2).txt,
Tasmania,,18760108-821-159485069 (2 of 2).txt,
Queensland,,18760108-821-159485069 (2 of 2).txt,
Victoria,,18760108-821-159485069 (2 of 2).txt,
Masonic Hall,,18760108-821-159485069 (2 of 2).txt,
Moonta,,18760108-821-159485069 (2 of 2).txt,
Port Adelaide,,18760108-821-159485069 (2 of 2).txt,
Penola,,18760108-821-159485069 (2 of 2).txt,
Canowie,,18760108-821-159485069 (2 of 2).txt,
Mallala,,18760108-821-159485069 (2 of 2).txt,
Goolwa,,18760108-821-159485069 (2 of 2).txt,
Riverton,,18760108-821-159485069 (2 of 2).txt,
Goolwa,,18760108-821-159485069 (2 of 2).txt,
Glenelg,,18760108-821-159485069 (2 of 2).txt,
Hookina,,18760108-821-159485069 (2 of 2).txt,
Drysdale,,18740105-558-147365261 (1 of 1).txt,
Grass-tree Hill,,18740105-558-147365261 (1 of 1).txt,
Elderslie,,18890316-698-161927478 (1 of 1).txt,
Appin,,18890316-698-161927478 (1 of 1).txt,
The Oaks,,18890316-698-161927478 (1 of 1).txt,
West Valley,,18890316-698-161927478 (1 of 1).txt,
Deniliquin,,18890316-698-161927478 (1 of 1).txt,
Denili,,18890316-698-161927478 (1 of 1).txt,
Melbourne,,18991028-621-223172306 (2 of 2).txt,
Gardens,,18991028-621-223172306 (2 of 2).txt,
Conewarre,,18550205-110-71571665 (3 of 3).txt,
Breanm,,18550205-110-71571665 (3 of 3).txt,
Yarra,,18550205-110-71571665 (3 of 3).txt,
Queensland,,18981026-269-81636347 (1 of 1).txt,
Rossville,,18981026-269-81636347 (1 of 1).txt,
Seottsdals,,18980304-1622-258481881 (2 of 3).txt,
Scottsdale,,18980304-1622-258481881 (2 of 3).txt,
West coast,,18980304-1622-258481881 (2 of 3).txt,
Doniliquin-Jorildorio,,18851127-1224-234890353 (2 of 2).txt,
Corowo,,18851127-1224-234890353 (2 of 2).txt,
Deniliquin,,18851127-1224-234890353 (2 of 2).txt,
Coliondina Run,,18851127-1224-234890353 (2 of 2).txt,
Corowa,,18851127-1224-234890353 (2 of 2).txt,
Whelan,,18851127-1224-234890353 (2 of 2).txt,
Butherwa Station,,18851127-1224-234890353 (2 of 2).txt,
Urana,,18880608-436-254466928 (2 of 3).txt,
Barooga,,18880608-436-254466928 (2 of 3).txt,
Barooga,,18880608-436-254466928 (2 of 3).txt,
Long Gully,,18670115-13-5783603 (1 of 1).txt,
Castlemaine,,18670115-13-5783603 (1 of 1).txt,
Yandoit,,18670115-13-5783603 (1 of 1).txt,
Daylesford,,18670115-13-5783603 (1 of 1).txt,
Glenlyon,,18670115-13-5783603 (1 of 1).txt,
Haddon,,18670115-13-5783603 (1 of 1).txt,
Bowenmount,,18950914-192-66447861 (3 of 3).txt,
South Kurrajong,,18950914-192-66447861 (3 of 3).txt,
Hobart Town,,18680109-8-18730719 (1 of 2).txt,
Launceston,,18680109-8-18730719 (1 of 2).txt,
Illawarra,,18680109-8-18730719 (1 of 2).txt,
Bulli,,18680109-8-18730719 (1 of 2).txt,
North Bulli,,18680109-8-18730719 (1 of 2).txt,
Mount Morgan,,18940720-492-124723812 (1 of 2).txt,
Queensland,,18851001-77-52042350 (1 of 2).txt,
Australia,,18851001-77-52042350 (1 of 2).txt,
New South Wales,,18851001-77-52042350 (1 of 2).txt,
Sydney,,18851001-77-52042350 (1 of 2).txt,
Western Port,,18851001-77-52042350 (1 of 2).txt,
Bass 's Straits,,18851001-77-52042350 (1 of 2).txt,
Melbourne,,18851001-77-52042350 (1 of 2).txt,
New South Wales,,18851001-77-52042350 (1 of 2).txt,
Hawkesbury River,,18851001-77-52042350 (1 of 2).txt,
Windsor,,18851001-77-52042350 (1 of 2).txt,
North,,18700128-28-3754026 (1 of 1).txt,
Mauritius,,18380210-6-639641 (1 of 1).txt,
Perth,,18380210-6-639641 (1 of 1).txt,
Guildford,,18380210-6-639641 (1 of 1).txt,
NEW ZEALAND,,18880213-35-13665983 (1 of 1).txt,
AUCKLAND,,18880213-35-13665983 (1 of 1).txt,
Jdrrett,,18820211-49-60620068 (4 of 6).txt,
Bullengarook,,18820211-49-60620068 (4 of 6).txt,
Daylesford,,18820211-49-60620068 (4 of 6).txt,
Daylesford,,18820211-49-60620068 (4 of 6).txt,
Dry Diggi,,18820211-49-60620068 (4 of 6).txt,
Himalaya,,18650615-13-5747868 (3 of 4).txt,
Melbourne,,18650615-13-5747868 (3 of 4).txt,
Kew,,18790107-232-232165225 (1 of 1).txt,
Green Hill,,18790107-232-232165225 (1 of 1).txt,
Looker,,18851215-567-225772262 (1 of 1).txt,
Condah,,18851215-567-225772262 (1 of 1).txt,
Port Phillip,,18701119-52-70463242 (1 of 4).txt,
South Australia,,18980218-715-146809138 (1 of 1).txt,
Adelaide,,18980218-715-146809138 (1 of 1).txt,
Bowden,,18980218-715-146809138 (1 of 1).txt,
Queensland,,18980218-715-146809138 (1 of 1).txt,
Lilydale,,18980218-715-146809138 (1 of 1).txt,
Queensland,,18980218-715-146809138 (1 of 1).txt,
Tasmania,,18980218-715-146809138 (1 of 1).txt,
Goulburn,,18741209-366-100842572 (1 of 1).txt,
tho Bridge Inn,,18650318-103-63170016 (18 of 23).txt,
Mount Moriuo,,18650318-103-63170016 (18 of 23).txt,
Beechworth,,18840110-582-198275831 (1 of 1).txt,
Creek,,18840110-582-198275831 (1 of 1).txt,
Springs,,18980430-10-9420932 (3 of 4).txt,
Melbourne,,18851128-621-221180224 (1 of 3).txt,
Biverina,,18851128-621-221180224 (1 of 3).txt,
Bydal,,18811112-891-183954163 (1 of 1).txt,
Wales,,18811112-891-183954163 (1 of 1).txt,
Melbourne,,18811112-891-183954163 (1 of 1).txt,
Scarlatina,,18811112-891-183954163 (1 of 1).txt,
Bttylheadale,,18811112-891-183954163 (1 of 1).txt,
Batiurat,,18811112-891-183954163 (1 of 1).txt,
Tasmania,,18811112-891-183954163 (1 of 1).txt,
Melbourne,,18811112-891-183954163 (1 of 1).txt,
Batavia,,18811112-891-183954163 (1 of 1).txt,
Doagalaok Hotel,,18930218-319-198032478 (3 of 10).txt,
Shepparton,,18840216-621-221151220 (1 of 2).txt,
SHEPPARTON,,18840216-621-221151220 (1 of 2).txt,
Shepparton,,18840216-621-221151220 (1 of 2).txt,
Melbourne,,18930221-13-8517565 (3 of 4).txt,
Bayswater,,18930221-13-8517565 (3 of 4).txt,
Melbourne,,18650228-13-5738103 (3 of 3).txt,
Geelong,,18650228-13-5738103 (3 of 3).txt,
Ballarat,,18650228-13-5738103 (3 of 3).txt,
Melbourne,,18650228-13-5738103 (3 of 3).txt,
Ballarat,,18650228-13-5738103 (3 of 3).txt,
Sandhurst,,18650228-13-5738103 (3 of 3).txt,
Daylesford,,18650228-13-5738103 (3 of 3).txt,
Sydney,,18790301-460-143005612 (1 of 2).txt,
Melrose,,18790301-460-143005612 (1 of 2).txt,
Newlanda,,18790301-460-143005612 (1 of 2).txt,
Dubbo,,18790301-460-143005612 (1 of 2).txt,
Maequarrie,,18790301-460-143005612 (1 of 2).txt,
Castlereagh,,18790301-460-143005612 (1 of 2).txt,
Adelaide,,18790301-460-143005612 (1 of 2).txt,
Gippsland Lakes,,18820328-1190-241179000 (1 of 1).txt,
Paynesville,,18820328-1190-241179000 (1 of 1).txt,
Melbourno,,18820328-1190-241179000 (1 of 1).txt,
Onkaparinga,,18820328-1190-241179000 (1 of 1).txt,
South Australia,,18820328-1190-241179000 (1 of 1).txt,
Circular Quay,,18820328-1190-241179000 (1 of 1).txt,
Sydney,,18820328-1190-241179000 (1 of 1).txt,
Briebnno,,18820328-1190-241179000 (1 of 1).txt,
Sydney,,18830210-855-165202769 (1 of 1).txt,
Sebastopol,,18830210-855-165202769 (1 of 1).txt,
Barmedman,,18830210-855-165202769 (1 of 1).txt,
Jjonflagra,,18830210-855-165202769 (1 of 1).txt,
Cobtainunilra,,18830210-855-165202769 (1 of 1).txt,
Pall Mall,,18750122-346-88238018 (2 of 5).txt,
Inglewood,,18750122-346-88238018 (2 of 5).txt,
Smoky River,,18590421-8-18649172 (1 of 2).txt,
Central Gaol,,18590421-8-18649172 (1 of 2).txt,
Sandhurst,,18590421-8-18649172 (1 of 2).txt,
Ingliston,,18510222-364-101734335 (4 of 6).txt,
Mount Napier,,18510222-364-101734335 (4 of 6).txt,
Portland,,18510222-364-101734335 (4 of 6).txt,
Barrabool Hills,,18510222-364-101734335 (4 of 6).txt,
Egypt,,18721026-412-104091075 (1 of 1).txt,
India,,18721026-412-104091075 (1 of 1).txt,
Hazelwood,,18840502-134-71545005 (1 of 1).txt,
England,,18941201-192-66445356 (2 of 5).txt,
Katoomba,,18941201-192-66445356 (2 of 5).txt,
Black Hill,,18780605-185-199324354 (1 of 1).txt,
North,,18820315-108-61919467 (1 of 1).txt,
ROCHESTER,,18800117-460-143019159 (1 of 3).txt,
Rochester,,18800117-460-143019159 (1 of 3).txt,
Rochester West,,18800117-460-143019159 (1 of 3).txt,
Invcrloigh,,18630105-1190-244406810 (1 of 5).txt,
Melbourne,,18980407-30-3199269 (3 of 3).txt,
Melbourne,,18980407-30-3199269 (3 of 3).txt,
Gippsland,,18980407-30-3199269 (3 of 3).txt,
Cape Otway,,18980407-30-3199269 (3 of 3).txt,
Gobagomlin,,18650116-35-13110586 (2 of 2).txt,
Western,,18831201-698-162027120 (1 of 1).txt,
Womboota,,18831201-698-162027120 (1 of 1).txt,
Perricoota,,18831201-698-162027120 (1 of 1).txt,
M'Callum 's Creek,,18630105-189-72553918 (4 of 6).txt,
Mount Beckworth,,18630105-189-72553918 (4 of 6).txt,
Hamilton Town-haS,,18910228-621-220471965 (1 of 1).txt,
Cape L'Agnlhas,,18710615-41-39252141 (2 of 3).txt,
Australia,,18780427-966-197711602 (1 of 1).txt,
Victoria,,18780427-966-197711602 (1 of 1).txt,
New South Wales,,18780427-966-197711602 (1 of 1).txt,
South Australia,,18780427-966-197711602 (1 of 1).txt,
Victoria,,18780427-966-197711602 (1 of 1).txt,
Carcoar,,18580215-35-13006288 (2 of 2).txt,
Long 's Plains,,18840220-1093-208271962 (1 of 4).txt,
Echuca,,18680104-366-101476736 (3 of 6).txt,
Yass,,18680104-366-101476736 (3 of 6).txt,
SOUTH WALES,,18901203-356-132662548 (1 of 1).txt,
Bulli,,18901203-356-132662548 (1 of 1).txt,
Silverton,,18901203-356-132662548 (1 of 1).txt,
Ballan,,18850207-13-6066738 (1 of 14).txt,
Port Adelaide,,18980131-966-199925097 (2 of 2).txt,
Spencer 's Gulf,,18980131-966-199925097 (2 of 2).txt,
Spencer 's Gulf,,18980131-966-199925097 (2 of 2).txt,
Renmark,,18980131-966-199925097 (2 of 2).txt,
Overland Corner,,18980131-966-199925097 (2 of 2).txt,
Creek,,18980131-966-199925097 (2 of 2).txt,
Port Darwin,,18980131-966-199925097 (2 of 2).txt,
Kangaroo Island,,18861204-289-93843446 (1 of 2).txt,
ALBURY,,18940108-367-100444460 (1 of 3).txt,
Maffra,,18980120-108-62373097 (2 of 3).txt,
Boisdale,,18980120-108-62373097 (2 of 3).txt,
Sawpit Creek,,18980120-108-62373097 (2 of 3).txt,
Melbourne,,18980120-108-62373097 (2 of 3).txt,
Maffra,,18980120-108-62373097 (2 of 3).txt,
South Head Road,,18500112-58-59770026 (1 of 3).txt,
North Shore,,18500112-58-59770026 (1 of 3).txt,
Lane Cove,,18500112-58-59770026 (1 of 3).txt,
Ganmain,,18880203-436-254576544 (3 of 3).txt,
Edinburgh,,18940203-1190-241590628 (1 of 1).txt,
Sheffield,,18940203-1190-241590628 (1 of 1).txt,
New Zouland,,18940203-1190-241590628 (1 of 1).txt,
Ballarat,,18940203-1190-241590628 (1 of 1).txt,
Jordan,,18940203-1190-241590628 (1 of 1).txt,
Rouinanin,,18940203-1190-241590628 (1 of 1).txt,
United States,,18940203-1190-241590628 (1 of 1).txt,
Brazil,,18940203-1190-241590628 (1 of 1).txt,
Germany,,18940203-1190-241590628 (1 of 1).txt,
Lake Boloke,,18650116-13-5741120 (1 of 2).txt,
Geelong,,18650116-13-5741120 (1 of 2).txt,
Melbourne,,18750120-966-197677908 (1 of 1).txt,
Adelaide,,18750120-966-197677908 (1 of 1).txt,
Hogan 's Island,,18750120-966-197677908 (1 of 1).txt,
Port Albert,,18750120-966-197677908 (1 of 1).txt,
Melbourne,,18750120-966-197677908 (1 of 1).txt,
America,,18750120-966-197677908 (1 of 1).txt,
West Kappel,,18750120-966-197677908 (1 of 1).txt,
Adelaide,,18750120-966-197677908 (1 of 1).txt,
Ballarat,,18790301-558-150426031 (1 of 2).txt,
Stawell,,18790301-558-150426031 (1 of 2).txt,
Melbourne,,18790301-558-150426031 (1 of 2).txt,
Modeavarre,,18790301-558-150426031 (1 of 2).txt,
Barwon Park,,18790301-558-150426031 (1 of 2).txt,
Flinders,,18770208-10-8951074 (2 of 2).txt,
Melbourne,,18770208-10-8951074 (2 of 2).txt,
Dandenong Ranges,,18770208-10-8951074 (2 of 2).txt,
Melbourne,,18770208-10-8951074 (2 of 2).txt,
Town Hall,,18770208-10-8951074 (2 of 2).txt,
Emerald Hill,,18710629-41-39251719 (1 of 1).txt,
Runnymede,,18710629-41-39251719 (1 of 1).txt,
Prahran,,18710629-41-39251719 (1 of 1).txt,
England,,18601110-170-65990141 (1 of 1).txt,
Richmond,,18601110-170-65990141 (1 of 1).txt,
Crimea,,18550320-1100-207022846 (1 of 1).txt,
Franklin Lodge,,18550320-1100-207022846 (1 of 1).txt,
East Tainar,,18550320-1100-207022846 (1 of 1).txt,
Launceston,,18550320-1100-207022846 (1 of 1).txt,
Launceston,,18550320-1100-207022846 (1 of 1).txt,
Victoria,,18550320-1100-207022846 (1 of 1).txt,
Scarsdale,,18900131-185-209579046 (1 of 1).txt,
New Zealand,,18990114-1178-228935175 (1 of 2).txt,
New Zealand,,18990114-1178-228935175 (1 of 2).txt,
Yarra,,18990114-1178-228935175 (1 of 2).txt,
Yarra,,18990114-1178-228935175 (1 of 2).txt,
Geraldton ( W.A,,18990114-1178-228935175 (1 of 2).txt,
Sydney,,18990114-1178-228935175 (1 of 2).txt,
London,,18990114-1178-228935175 (1 of 2).txt,
Birregurra,,18860112-8-18881661 (11 of 12).txt,
Camperdown,,18860112-8-18881661 (11 of 12).txt,
Tuesday.,,18860112-8-18881661 (11 of 12).txt,
ADELAIDE,,18941127-53-44100541 (2 of 3).txt,
Port Elliston,,18941127-53-44100541 (2 of 3).txt,
Franklin Harbor,,18941127-53-44100541 (2 of 3).txt,
SOUTH WALES,,18680104-460-137569746 (2 of 2).txt,
SYDNEY,,18680104-460-137569746 (2 of 2).txt,
Sydney,,18680104-460-137569746 (2 of 2).txt,
London,,18680104-460-137569746 (2 of 2).txt,
SYDNEY,,18680104-460-137569746 (2 of 2).txt,
SYDNEY,,18680104-460-137569746 (2 of 2).txt,
Gibraltar,,18680104-460-137569746 (2 of 2).txt,
