INDEX,FILE,QUOTE_TRANSCRIPTION,LAT,LNG,VERIFICATION_STATUS,COMMENT,SECOND_QUOTE_TRANSCRIPTION,Column
3282,19054_14_8_1897_32_I__196845802.txt,Currumbede,,,UNVERIFIED,,Currumbede,
3283,19054_14_8_1897_32_I__196845802.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3284,19054_14_8_1897_32_I__196845802.txt,England,,,UNVERIFIED,,England,
3285,19054_14_8_1897_32_I__196845802.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3286,19054_14_8_1897_32_I__196845802.txt,London,51.5085,-0.12574,UNVERIFIED,,London,
3288,17686_20_2_1857_7_III__197087213.txt,Mount Wombat,,,UNVERIFIED,Imaginary,Mount Wombat,
3289,17686_20_2_1857_7_III__197087213.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3290,17686_20_2_1857_7_III__197087213.txt,Mount Wombat,,,UNVERIFIED,Imaginary,Mount Wombat,
3291,17686_20_2_1857_7_III__197087213.txt,Barra,56.98035,-7.45731,UNVERIFIED,,Barra,
3292,17686_20_2_1857_7_III__197087213.txt,,31.444574,35.089776,UNVERIFIED,,#NAME?,
3293,17686_20_2_1857_7_III__197087213.txt,Balaclava,18.17228,-77.64375,UNVERIFIED,,Balaclava,
3294,17685_1_12_1856_1_None__136440103.txt,Cape Otway,,,NOT_IDENTIFIABLE,,Cape Otway,
3295,17685_1_12_1856_1_None__136440103.txt,South America,,,VERIFIED,,South America,
3296,17685_1_12_1856_1_None__136440103.txt,Apollo Bay,-38.7594,143.67219,VERIFIED,,Apollo Bay,
3297,17685_1_12_1856_1_None__136440103.txt,Lake Coranga,,,UNVERIFIED,,Lake Coranga,
3298,17685_1_12_1856_1_None__136440103.txt,Mount Gellibrand,-38.232844,143.792179,UNVERIFIED,,Mount Gellibrand,
3299,17685_1_12_1856_1_None__136440103.txt,Barwan,-38.274928,144.486822,UNVERIFIED,,Barwan,
3300,17685_1_12_1856_1_None__136440103.txt,Lake Colac,-38.339,143.58489,VERIFIED,,Lake Colac,
3304,17590_13_10_1894_5_1. I__183318154.txt,Swiss,,,UNVERIFIED,,Swiss,
3307,17590_13_10_1894_5_1. I__183318154.txt,Alps,,,UNVERIFIED,,Alps,
3310,17590_13_10_1894_5_1. I__183318154.txt,Mont,43.43333,-0.65,UNVERIFIED,,Mont,
3311,17590_13_10_1894_5_1. I__183318154.txt,Alps,,,UNVERIFIED,,Alps,
3313,17590_13_10_1894_5_1. I__183318154.txt,Swiss,,,UNVERIFIED,,Swiss,
3315,17590_13_10_1894_5_1. I__183318154.txt,Africa,,,UNVERIFIED,,African,
3316,17590_13_10_1894_5_1. I__183318154.txt,Jerusalem,31.74321306,35.0043677,UNVERIFIED,,Jerusalem,
3319,17590_13_10_1894_5_1. I__183318154.txt,Alps,,,UNVERIFIED,,Alps,
3321,17590_13_10_1894_5_1. I__183318154.txt,Egypt,,,UNVERIFIED,,Egypt,
3322,17590_13_10_1894_5_1. I__183318154.txt,Ganada,,,UNVERIFIED,,Ganada,
3328,17590_13_10_1894_5_1. I__183318154.txt,Canada,61.36053298,-98.18587205,UNVERIFIED,,Canada,
3329,17590_13_10_1894_5_1. I__183318154.txt,California,,,UNVERIFIED,,Californio,
3331,17590_13_10_1894_5_1. I__183318154.txt,New,25.0391573,-77.42111423,UNVERIFIED,,New,
3332,17590_13_10_1894_5_1. I__183318154.txt,England,,,UNVERIFIED,,England,
3334,17590_13_10_1894_5_1. I__183318154.txt,Ahtonio Tivoli,,,UNVERIFIED,,Ahtonio Tivoli,
3339,17590_13_10_1894_5_1. I__183318154.txt,Egypt,,,UNVERIFIED,,Egypt,
3340,17590_13_10_1894_5_1. I__183318154.txt,Canada,61.36053298,-98.18587205,UNVERIFIED,,Canada,
3343,17590_13_10_1894_5_1. I__183318154.txt,England,,,UNVERIFIED,,England,
3347,17590_13_10_1894_5_1. I__183318154.txt,Columbus,36.47416,25.417748,UNVERIFIED,,Columbus,
3350,17590_13_10_1894_5_1. I__183318154.txt,Northern,-9.683756042,30.49324723,UNVERIFIED,,Northern,
3351,17590_13_10_1894_5_1. I__183318154.txt,Italy,,,UNVERIFIED,,Italy,
3353,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,Parselle,,,UNVERIFIED,,Parselle,
3354,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,South Brisborough,,,UNVERIFIED,,South Brisborough,
3356,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,Parselle,,,UNVERIFIED,,Parselle,
3357,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,Wallaloo Point,,,UNVERIFIED,,Wallaroo Point,
3362,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,San Terenzo,,,UNVERIFIED,,San Terenzo,
3363,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,San Terenzo,,,UNVERIFIED,,San Terenzo,
3364,169_8_04_1876_9_X_A DARK NIGHT'S WORK._18341732.txt,Edinburgh,55.95206,-3.19648,UNVERIFIED,,Edinburgh,
3365,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,imaginary,Marranga,
3368,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3369,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3370,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3371,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3372,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3373,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,St. Herrick,,,UNVERIFIED,,St. Herridk,
3374,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Ireland,,,UNVERIFIED,,Ireland,
3375,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,St. Herrick,,,UNVERIFIED,,St. Herrick,
3376,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Mt. Pollard,,,UNVERIFIED,,Mt. Pollard,
3377,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Boban Creek,,,NOT_IDENTIFIABLE,,Boban Creek,
3378,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Mount Boban,,,UNVERIFIED,,Mount Boban,
3379,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3380,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,St. Herrick,,,UNVERIFIED,,St. Herrick,
3381,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Bspect,,,UNVERIFIED,,Bspect,
3382,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Tady,,,UNVERIFIED,,Tady,
3383,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Va,,,UNVERIFIED,,Va,
3384,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3386,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Ireland,,,UNVERIFIED,,Ireland,
3387,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3388,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3389,18007_19_12_1884_1_I_RESIGNATION_195876120.txt,Marranga,,,NOT_IDENTIFIABLE,,Marranga,
3392,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Blaxland,-33.75,150.6,UNVERIFIED,,Blaxland,
3393,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,New South Wales,-32.1690028,147.0117543,UNVERIFIED,,New South Wales,
3394,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3395,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Throwaway Creek,,,UNVERIFIED,,Throwaway Creek,
3396,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Mowarrah,,,UNVERIFIED,,Mowarrah,
3397,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3398,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3399,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,England,,,UNVERIFIED,,England,
3400,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Plymouth,16.70555,-62.21292,UNVERIFIED,,Plymouth,
3401,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Myrtleton,,,UNVERIFIED,,Myrtleton,
3402,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3403,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3404,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3405,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3406,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Mowarrah Station,,,UNVERIFIED,,Mowarrah Station,
3407,1646_19_03_1881_0_VI_WHAT PHILLIP ARMSTRONG THOUGHT OF JANET CARTER._64974171.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3411,18602_20_02_1897_23_II_None_139738130.txt,Maxworth Downs,,,UNVERIFIED,,Maxworth Downs,
3412,18602_20_02_1897_23_II_None_139738130.txt,Maxworth,,,UNVERIFIED,,Maxworth,
3413,15824_18_01_1890_113_V__20279945.txt,Grange Lea,,,UNVERIFIED,,Grange Lea,
3415,15824_18_01_1890_113_V__20279945.txt,Willawilla,,,UNVERIFIED,,Willawilla,
3416,15824_18_01_1890_113_V__20279945.txt,Willawilla,,,UNVERIFIED,,Willawilla,
3417,15824_18_01_1890_113_V__20279945.txt,Orange,-33.28397,149.10018,UNVERIFIED,,Orange,
3418,15824_18_01_1890_113_V__20279945.txt,Left,,,UNVERIFIED,,Left,
3421,15824_18_01_1890_113_V__20279945.txt,England,,,UNVERIFIED,,England,
3425,1674_23_08_1890_5_I__65342586.txt,Jaok,,,UNVERIFIED,,Jaok,
3426,15560_30_11_1889_46_IV_EMMA CHAMBERS SPEAKS._139144872.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3430,15560_30_11_1889_46_IV_EMMA CHAMBERS SPEAKS._139144872.txt,HI,15.61117,103.99484,UNVERIFIED,,HI,
3431,15417_18_1_1890_45_1. IV__139146647.txt,Bince,,,UNVERIFIED,,Bince,
3433,15417_18_1_1890_45_1. IV__139146647.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3438,15417_18_1_1890_45_1. IV__139146647.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3442,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Merlyn Creek,,,UNVERIFIED,,Merlyn Creek,
3443,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Merlyn Creek,,,UNVERIFIED,,Merlyn Creek,
3444,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Providence,41.82399,-71.41283,UNVERIFIED,,Providence,
3449,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Ballarat,-37.56622,143.84957,UNVERIFIED,,Ballarat,
3450,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Merlyn Creek,,,UNVERIFIED,,Merlyn Creek,
3451,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Ballarat,-37.56622,143.84957,UNVERIFIED,,Ballarat,
3452,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Highland,38.94317,-76.95664,UNVERIFIED,,Highland,
3453,15410_29_3_1895_2_I_THE BUSH FIRE._133356510 copy.txt,Ballarat,-37.56622,143.84957,UNVERIFIED,,Ballarat,
3455,15399_23_12_1893_11_II_ROVER'S SAGACITTY._160817492.txt,Marin,46.37472,6.53022,UNVERIFIED,,Marin,
3456,15399_23_12_1893_11_II_ROVER'S SAGACITTY._160817492.txt,Adelaide,-34.92866,138.59863,UNVERIFIED,,Adelaide,
3457,15399_23_12_1893_11_II_ROVER'S SAGACITTY._160817492.txt,Tilbury,51.46248,0.35856,UNVERIFIED,,Tilbury,
3458,15399_23_12_1893_11_II_ROVER'S SAGACITTY._160817492.txt,Adelaide,-34.92866,138.59863,UNVERIFIED,,Adelaide,
3459,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Brisbane,-27.46794,153.02809,UNVERIFIED,,Brisbane,
3460,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Brisbane,-27.46794,153.02809,UNVERIFIED,,Brisbane,
3461,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Narrgummie,,,UNVERIFIED,,Narrgummie,
3462,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Victoria,15.50381,-87.82625,UNVERIFIED,,Victoria,
3463,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Victoria,15.50381,-87.82625,UNVERIFIED,,Victoria,
3464,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Queensland,-22.57086835,144.5505388,VERIFIED,,Queensland,
3466,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,England,,,UNVERIFIED,,England,
3467,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,Sydney,
3468,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Mindorf,,,UNVERIFIED,,Mindorf,
3472,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Narrgummie,,,UNVERIFIED,,Narrgummie,
3473,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3474,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Reedy Creek,,,UNVERIFIED,,Reedy Creek,
3475,15387_7_6_1879_886_XXXI_MESSRS. FITZGERALD AND BROWN TEST THEIR RIFLES._162805568.txt,Mindorf,,,UNVERIFIED,,Mindorf,
3476,15079_17_6_1865_2_III__138040200.txt,Portland,,,,,Portland,
3477,15079_17_6_1865_2_III__138040200.txt,Bakhe,,,UNVERIFIED,,Bakhe,
3478,15079_17_6_1865_2_III__138040200.txt,lao,11.01806,124.55972,UNVERIFIED,,lao,
3479,15079_17_6_1865_2_III__138040200.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3480,15079_17_6_1865_2_III__138040200.txt,Esq.,,,UNVERIFIED,,Esq.,
3481,15079_17_6_1865_2_III__138040200.txt,Quagumckjop,,,UNVERIFIED,,Quagumckjop,
3482,15079_17_6_1865_2_III__138040200.txt,Portland,-33.35709,149.98148,UNVERIFIED,,Portland,
3483,15079_17_6_1865_2_III__138040200.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3484,15079_17_6_1865_2_III__138040200.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
3485,15079_17_6_1865_2_III__138040200.txt,England,,,UNVERIFIED,,England,
3486,15079_17_6_1865_2_III__138040200.txt,Brasasdtin Head,,,UNVERIFIED,,Brasasdtin Head,
3487,14936_14_9_1878_406_XI__162698707.txt,Sydney,-33.86785,151.20732,UNVERIFIED,,SYDNEY,
3488,14936_14_9_1878_406_XI__162698707.txt,Lilburne,,,NOT_IDENTIFIABLE,,Lilburne,
3489,14936_14_9_1878_406_XI__162698707.txt,Lilburne,,,NOT_IDENTIFIABLE,,Lilburne,
3490,14936_14_9_1878_406_XI__162698707.txt,Evansgrove,,,NOT_IDENTIFIABLE,,Evansgrove,
3491,14936_14_9_1878_406_XI__162698707.txt,Erangrove,,,UNVERIFIED,,Erangrove,
3492,14936_14_9_1878_406_XI__162698707.txt,Paris,39.85699,-84.79329,UNVERIFIED,,Paris,
3493,14936_14_9_1878_406_XI__162698707.txt,Evansgrove,,,NOT_IDENTIFIABLE,,Evansgrove,
3494,14936_14_9_1878_406_XI__162698707.txt,Calvery,,,NOT_IDENTIFIABLE,,Calvery,
3495,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Btating,,,UNVERIFIED,,Btating,
3496,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3497,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Murray,,,UNVERIFIED,,Murray,
3498,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Providence,41.82399,-71.41283,UNVERIFIED,,Providence,
3499,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Wangaratta,-36.35846,146.32056,UNVERIFIED,,Wangaratta,
3500,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Austra,,,UNVERIFIED,,Austra,
3501,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Ovens,,,UNVERIFIED,,Ovens,
3502,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Wyalong,-33.92373,147.20473,UNVERIFIED,,Wyalong,
3503,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Wyalong,-33.92373,147.20473,UNVERIFIED,,Wyalong,
3504,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Wyalong,-33.92373,147.20473,UNVERIFIED,,Wyalong,
3505,14918_12_5_1894_7_IX_THE SICK MANS APPEAL_108683341.txt,Kolkibertoo,-33.98166667,146.5344444,Verified,,Kolkibertoo,
3521,14200_5_8_1893_35_V__138658218.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3523,13948_5_9_1896_504_III_GILBERT IN HIS TRUE COLOURS._163783808.txt,Northern Beach,,,UNVERIFIED,,Northern Beach,
3524,13948_5_9_1896_504_III_GILBERT IN HIS TRUE COLOURS._163783808.txt,Bungabee,,,UNVERIFIED,,Bungabee,
3525,13948_5_9_1896_504_III_GILBERT IN HIS TRUE COLOURS._163783808.txt,Terania,,,UNVERIFIED,,Terania,
3526,13874_23_12_1882_12_I__160165001.txt,turkey,39.06129507,35.1701292,UNVERIFIED,,turkey,
3527,13874_23_12_1882_12_I__160165001.txt,Fortnne,,,UNVERIFIED,,Fortnne,
3528,13874_23_12_1882_12_I__160165001.txt,South,64.14620972,-19.17522938,UNVERIFIED,,South,
3529,13874_23_12_1882_12_I__160165001.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3530,13874_23_12_1882_12_I__160165001.txt,Adelaide,-34.92866,138.59863,VERIFIED,,Adelaide,
3535,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,-25.68991,30.03504,UNVERIFIED,,BELFAST,
3536,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3537,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3538,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3539,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3540,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfa,,,UNVERIFIED,,Belfa,
3541,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Mass,,,UNVERIFIED,,Mass,
3542,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,St. Sophia,,,UNVERIFIED,,St. Sophia,
3543,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Virginia,-34.6663,138.56027,UNVERIFIED,,Virginia,
3544,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Dublin,53.33306,-6.24889,UNVERIFIED,,Dublin,
3545,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3546,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3547,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3548,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3549,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Dublin,53.33306,-6.24889,UNVERIFIED,,Dublin,
3550,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3551,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3552,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3553,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3554,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3555,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3556,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Armagh,54.35,-6.66667,UNVERIFIED,,Armagh,
3558,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3559,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3560,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3561,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3562,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3563,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3564,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3565,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3566,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3567,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Newry,-16.0507,129.2631,UNVERIFIED,,Newry,
3568,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Bannbridge,,,UNVERIFIED,,Bannbridge,
3569,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3570,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3571,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3572,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3573,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
3574,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3575,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3576,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3577,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Vindicator,,,UNVERIFIED,,Vindicator,
3578,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3579,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3580,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ulster,,,UNVERIFIED,,Ulster,
3581,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3582,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,England,,,UNVERIFIED,,England,
3583,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Greenock,55.94838,-4.76121,UNVERIFIED,,Greenock,
3584,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Belfast,54.59682,-5.92541,VERIFIED,,Belfast,
3585,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ireland,,,UNVERIFIED,,Ireland,
