article_id,Placename,Filename,latitude,longitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,Trove_id
70939958,Sydney,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,1967
70939958,Sydney,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,1967
70939958,Sydney,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,1967
70939958,Sydney,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,1967
70939958,Sydney,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,1967
161877924,Australasia,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Arcadia,13556_24_1_1880_151_IV__161877924.txt,146.8608333,-33.62333333,Ambiguous,5.864331002,2.438771431,24,,exact,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Mahiarangi Hotel,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,England,13556_24_1_1880_151_IV__161877924.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
161877924,Mahia,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Mahia,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,JSew Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,England,13556_24_1_1880_151_IV__161877924.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,New Zealand,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Tennysoa,13556_24_1_1880_151_IV__161877924.txt,,,None,,,0,,None,13556
161877924,Auckland,13556_24_1_1880_151_IV__161877924.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,13556
170022803,Port Jackson,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,151.2677778,-33.83166667,NSW,0,0,1,100,exact,14782
170022803,Sydney,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14782
170022803,New South Wales,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,14782
170022803,Mangrove Creek,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,152.0511111,-32.765,NSW,1.224189711,1.044695596,13,69.23076923,exact,14782
170022803,Godand,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,,,None,,,0,,None,14782
170022803,Sydney,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14782
170022803,Woolloomooloo,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,151.2202778,-33.87027778,NSW,0,0,1,100,exact,14782
170022803,Parramatta River,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,151.1011111,-33.83166667,NSW,0,0,1,100,exact,14782
170022803,Mangrove Bay,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,121.0117,-18.561275,WA,7.851105004,7.851105004,3,66.66666667,exact,14782
77590387,Berlin,4920_4_12_1880_1_II (CONTINUED)__77590387.txt,,,None,,,0,,None,4920
161880545,Australasia,14042_15_5_1880_902_III__161880545.txt,,,None,,,0,,None,14042
161880545,Warrandilla,14042_15_5_1880_902_III__161880545.txt,,,None,,,0,,None,14042
161880545,Brekdataart,14042_15_5_1880_902_III__161880545.txt,,,None,,,0,,None,14042
161880545,Warrandilla,14042_15_5_1880_902_III__161880545.txt,,,None,,,0,,None,14042
161880545,Quondong,14042_15_5_1880_902_III__161880545.txt,144.2054167,-32.65376246,Ambiguous,4.304588776,3.732852595,12,,exact,14042
161880545,Quondong,14042_15_5_1880_902_III__161880545.txt,144.2054167,-32.65376246,Ambiguous,4.304588776,3.732852595,12,,exact,14042
161880545,Quondong,14042_15_5_1880_902_III__161880545.txt,144.2054167,-32.65376246,Ambiguous,4.304588776,3.732852595,12,,exact,14042
161880545,Melbourne,14042_15_5_1880_902_III__161880545.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,14042
143005428,London,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,12897
143005428,Brook,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,,,None,,,0,,None,12897
143005428,Australia,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,12897
143005428,London,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,12897
197731649,New South Wales,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,16298
197731649,London,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,London,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,16298
197731649,Hallidane Park,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,London,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,London,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,Willandoula,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,South,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Pingallalasht,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Myrtle Creek,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,150.4594444,-34.21916667,NSW,2.106848782,2.047627378,44,50,exact,16298
197731649,Sydney,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,16298
197731649,HI,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Arrah,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,150.6594444,-31.565,Ambiguous,3.821264951,4.445188199,18,,fuzzy,16298
197731649,Loo,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Choo Islands,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,Victoria,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,16298
197731649,Adelaide,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,16298
197731649,New South Wales,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,16298
197731649,Brisbane,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,Europe,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Willandoula,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,New South Wales,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,16298
197731649,England,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,16298
197731649,Western District of,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
197731649,Victoria,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,16298
197731649,Australia,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,16298
197731649,Ballarat,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,16298
197731649,England,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,16298
197731649,Wellington,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,149.0344444,-32.55013889,NSW,1.632192571,0.247363681,15,60,exact,16298
197731649,Willaudoula,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,,,None,,,0,,None,16298
29368010,Melbourne,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,12820
29368010,Melbourne,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Jackson Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,,,None,,,0,,None,12820
29368010,The Gardens Blondin,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,,,None,,,0,,None,12820
29368010,Launceston,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,147.2219997,-41.40049932,TAS,0.091017828,0.091017828,2,100,exact,12820
29368010,Melbourne,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,12820
29368010,Melbourne,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,12820
29368010,Richmond,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,149.1311111,-29.38166667,Ambiguous,6.110559675,4.521776152,25,,exact,12820
29368010,Botanic Gardens,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,142.7556906,-35.49109,Ambiguous,4.184959291,4.184959291,2,,exact,12820
29368010,Adelaide,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Cape Shank,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,144.89653,-38.48000009,VIC,0.021026535,0.021026535,2,100,fuzzy,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Cape St.,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,,,None,,,0,,None,12820
29368010,George,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.8427778,-31.6025,NSW,0.992235481,0.992235481,2,100,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Australia,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,12820
29368010,Melbourne,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,12820
29368010,Adelaide,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,12820
29368010,Norfolk Island,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,167.9491667,-29.0325,NFK,0,0,1,100,exact,12820
29368010,Blue Mountains,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,150.3344444,-33.49833333,NSW,0.100154202,0,5,60,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Penrith,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,150.6941667,-33.75111111,NSW,0.002493132,0,4,75,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Brisbane,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,12820
29368010,Long Island,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,140.9553338,-30.69,Ambiguous,12.51423829,11.62895085,34,,exact,12820
29368010,Sydney,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,12820
29368010,Cleveland,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,152.104988,-29.04817583,Ambiguous,3.17623211,1.924539329,14,,exact,12820
29368010,Morton Island,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,153.4011111,-27.16861111,QLD,0,0,1,100,fuzzy,12820
29368010,Brisbane,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,12820
29368010,Brisbane,12820_6_02_1879_9_III_A unpleasant passage - Melbourne again - The Australian Derby and Melbourne Cup -The Lawn on the Cup_29368010.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,12820
181785829,Tasmania,17477_2_6_1877_9_XXV_IDLING AT LAUNCE?_181785829.txt,146.75,-42,TAS,0,0,2,100,exact,17477
181785829,Launr,17477_2_6_1877_9_XXV_IDLING AT LAUNCE?_181785829.txt,,,None,,,0,,None,17477
181785829,Brisbane,17477_2_6_1877_9_XXV_IDLING AT LAUNCE?_181785829.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,17477
181785829,Hobart,17477_2_6_1877_9_XXV_IDLING AT LAUNCE?_181785829.txt,147.3200073,-42.88000107,TAS,0.053560692,0.036720958,4,75,exact,17477
20330209,New South Wales,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",147.0177778,-32.16166667,NSW,0,0,1,100,exact,4643
20330209,Murrumbidgee,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,Sydney,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,4643
20330209,Linlarra,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,Linlarra,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,New South Wales,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",147.0177778,-32.16166667,NSW,0,0,1,100,exact,4643
20330209,Buckinghamshire,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,Sydney,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,4643
20330209,Linlarra,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,Queensland,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",121.2023,-31.02926,WA,0,0,1,100,exact,4643
20330209,Victoria,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,4643
20330209,New Zealand,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,New South Wales,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",147.0177778,-32.16166667,NSW,0,0,1,100,exact,4643
20330209,Linlarra,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,England,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",152.4666667,-27.43333333,QLD,0,0,1,100,exact,4643
20330209,England,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",152.4666667,-27.43333333,QLD,0,0,1,100,exact,4643
20330209,Linlarra,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,England,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",152.4666667,-27.43333333,QLD,0,0,1,100,exact,4643
20330209,St. Kilda,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",151.9205556,-25.0525,QLD,3.570704267,7.19E-06,7,42.85714286,fuzzy,4643
20330209,Melbourne,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,4643
20330209,Linlarra,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",,,None,,,0,,None,4643
20330209,Queensland,"4643_20_12_1879_14_I-VI_LINLARRA, AND INTRODUCTORY._20330209.txt",121.2023,-31.02926,WA,0,0,1,100,exact,4643
