0,1,2,__mappify_error
NEW SOUTH WALES,LOCATION,18931213-650-156674668 (1 of 3).txt,No match found.
Balranald,LOCATION,18931213-650-156674668 (1 of 3).txt,No match found.
Victoria,LOCATION,18981208-1279-233217720 (1 of 2).txt,No match found.
Shepparton,LOCATION,18981208-1279-233217720 (1 of 2).txt,No match found.
Australia,LOCATION,18701214-582-198995379 (1 of 1).txt,No match found.
Warrenheip,LOCATION,18600215-189-72465012 (1 of 1).txt,No match found.
Little Bendigo,LOCATION,18600215-189-72465012 (1 of 1).txt,No match found.
Lake Burrumbeet,LOCATION,18600215-189-72465012 (1 of 1).txt,No match found.
Brisbane,LOCATION,18910106-840-172647270 (1 of 1).txt,No match found.
Sydney,LOCATION,18910106-840-172647270 (1 of 1).txt,No match found.
Narrandera,LOCATION,18910106-840-172647270 (1 of 1).txt,No match found.
Sydney,LOCATION,18741230-366-100844351 (1 of 1).txt,No match found.
Town Hall,LOCATION,18830101-41-43475247 (2 of 3).txt,No match found.
Town Hall,LOCATION,18830101-41-43475247 (2 of 3).txt,No match found.
Finniss Plains,LOCATION,18830101-41-43475247 (2 of 3).txt,No match found.
Port Elliot,LOCATION,18830101-41-43475247 (2 of 3).txt,No match found.
Bremir Plains,LOCATION,18830101-41-43475247 (2 of 3).txt,No match found.
Creek,LOCATION,18830101-41-43475247 (2 of 3).txt,No match found.
Ilis,LOCATION,18891130-240-84688859 (2 of 4).txt,No match found.
Tbongla,LOCATION,18850214-326-201592333 (1 of 1).txt,No match found.
Corryong Athenmum,LOCATION,18850214-326-201592333 (1 of 1).txt,No match found.
Opotiki,LOCATION,18651027-346-87927605 (1 of 1).txt,No match found.
New Zealand,LOCATION,18651027-346-87927605 (1 of 1).txt,No match found.
Virginia,LOCATION,18651027-346-87927605 (1 of 1).txt,No match found.
Walhalla,LOCATION,18881127-567-225759801 (1 of 1).txt,No match found.
Lowan Shire,LOCATION,18881127-567-225759801 (1 of 1).txt,No match found.
King 's Island,LOCATION,18700301-8-18743732 (2 of 2).txt,No match found.
Sydney,LOCATION,18700301-8-18743732 (2 of 2).txt,No match found.
Rosobrook,LOCATION,18980212-821-162388995 (8 of 11).txt,No match found.
Wonwondah Station,LOCATION,18980212-821-162388995 (8 of 11).txt,No match found.
SOUTH WALES,LOCATION,18881013-289-94767470 (1 of 4).txt,No match found.
Sydney,LOCATION,18881013-289-94767470 (1 of 4).txt,No match found.
Potts Hill,LOCATION,18881013-289-94767470 (1 of 4).txt,No match found.
Lake Macquarie,LOCATION,18881013-289-94767470 (1 of 4).txt,No match found.
Sydney,LOCATION,18881013-289-94767470 (1 of 4).txt,No match found.
Victoria,LOCATION,18980205-64-61292267 (2 of 2).txt,No match found.
Sydney,LOCATION,18980205-64-61292267 (2 of 2).txt,No match found.
Viclorin,LOCATION,18980205-64-61292267 (2 of 2).txt,No match found.
Gwydir,LOCATION,18881106-35-13702594 (3 of 4).txt,No match found.
Gippsland,LOCATION,18980205-64-61292267 (2 of 2).txt,No match found.
Castlereagh,LOCATION,18881106-35-13702594 (3 of 4).txt,No match found.
Carnsleigh,LOCATION,18881106-35-13702594 (3 of 4).txt,No match found.
Queensland,LOCATION,18881106-35-13702594 (3 of 4).txt,No match found.
Cs,LOCATION,18881106-35-13702594 (3 of 4).txt,No match found.
New England,LOCATION,18881106-35-13702594 (3 of 4).txt,No match found.
Australia,LOCATION,18611209-582-197093146 (4 of 5).txt,No match found.
Wilberforce,LOCATION,18950831-192-66447719 (2 of 2).txt,No match found.
Geelong,LOCATION,18820204-186-71984865 (1 of 2).txt,No match found.
Geelong,LOCATION,18820204-186-71984865 (1 of 2).txt,No match found.
Geelong,LOCATION,18820204-186-71984865 (1 of 2).txt,No match found.
Garonne,LOCATION,18820204-186-71984865 (1 of 2).txt,No match found.
Geelong Handicap,LOCATION,18820204-186-71984865 (1 of 2).txt,No match found.
Laneefield,LOCATION,18820204-186-71984865 (1 of 2).txt,No match found.
Mountain View,LOCATION,18781206-508-107933172 (1 of 1).txt,No match found.
CASTLEMAINE,LOCATION,18940227-13-8730167 (1 of 2).txt,No match found.
Mauritius,LOCATION,18740401-180-65961472 (1 of 1).txt,No match found.
Murray Reef,LOCATION,18740401-180-65961472 (1 of 1).txt,No match found.
Bridgetown,LOCATION,18740401-180-65961472 (1 of 1).txt,No match found.
Brisbane,LOCATION,18881201-698-161888468 (6 of 8).txt,No match found.
Lower Goulburn,LOCATION,18650302-74-38658298 (5 of 6).txt,No match found.
tbo Town Hall,LOCATION,18830914-966-198382089 (1 of 1).txt,No match found.
Alexandrine Range,LOCATION,18650302-74-38658298 (5 of 6).txt,No match found.
Port Adelaide Lighthouse,LOCATION,18830914-966-198382089 (1 of 1).txt,No match found.
Rockhamp,LOCATION,18830914-966-198382089 (1 of 1).txt,No match found.
Rouse Hill,LOCATION,18950921-192-66447916 (1 of 1).txt,No match found.
Sydney,LOCATION,18950921-192-66447916 (1 of 1).txt,No match found.
Port Elliot,LOCATION,18590212-287-96494945 (1 of 4).txt,No match found.
Hindmarsh,LOCATION,18590212-287-96494945 (1 of 4).txt,No match found.
Brisbane,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Victoria,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Brisbane,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Gundagai,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Brisbane River,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Mary Street,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Stanley Street,LOCATION,18850924-8-18879981 (2 of 2).txt,No match found.
Goulburn,LOCATION,18811229-367-117443749 (1 of 1).txt,No match found.
Goul,LOCATION,18811229-367-117443749 (1 of 1).txt,No match found.
Williams Creek,LOCATION,18620111-13-5708353 (1 of 2).txt,No match found.
Golden Point,LOCATION,18620111-13-5708353 (1 of 2).txt,No match found.
China,LOCATION,18510225-24-8768801 (7 of 10).txt,No match found.
Sydney,LOCATION,18510225-24-8768801 (7 of 10).txt,No match found.
Honey Suckle Creek,LOCATION,18510225-24-8768801 (7 of 10).txt,No match found.
Geelong,LOCATION,18770208-558-148703879 (1 of 1).txt,No match found.
Portland Guardian,LOCATION,18510225-24-8768801 (7 of 10).txt,No match found.
Queenscliffe,LOCATION,18770208-558-148703879 (1 of 1).txt,No match found.
Moorabool,LOCATION,18770208-558-148703879 (1 of 1).txt,No match found.
Creek,LOCATION,18550206-13-4804017 (1 of 1).txt,No match found.
New South Wales,LOCATION,18980516-492-123685326 (1 of 3).txt,No match found.
Gippsland,LOCATION,18980516-492-123685326 (1 of 3).txt,No match found.
Victoria,LOCATION,18980516-492-123685326 (1 of 3).txt,No match found.
Sydney,LOCATION,18800124-964-195863516 (1 of 1).txt,No match found.
Port,LOCATION,18800124-964-195863516 (1 of 1).txt,No match found.
Kangaroo Island,LOCATION,18800124-964-195863516 (1 of 1).txt,No match found.
Pali Mall,LOCATION,18650302-1324-240653748 (2 of 6).txt,No match found.
Mount Lin,LOCATION,18860123-326-200577153 (3 of 4).txt,No match found.
Rakaia,LOCATION,18860123-326-200577153 (3 of 4).txt,No match found.
TASMANIA,LOCATION,18971211-74-39706706 (1 of 1).txt,No match found.
Tasmania,LOCATION,18971211-74-39706706 (1 of 1).txt,No match found.
Tasmania,LOCATION,18971211-74-39706706 (1 of 1).txt,No match found.
Tasmania,LOCATION,18971211-74-39706706 (1 of 1).txt,No match found.
Mount Snowden,LOCATION,18850127-240-84705330 (2 of 2).txt,No match found.
Kamarooka,LOCATION,18850206-346-88532810 (1 of 1).txt,No match found.
Castlemaine,LOCATION,18850206-346-88532810 (1 of 1).txt,No match found.
Australian Alps,LOCATION,18660915-42-20309474 (2 of 2).txt,No match found.
Auldana,LOCATION,18940127-821-161798707 (2 of 3).txt,No match found.
Eurobodalla,LOCATION,18950909-508-109878808 (4 of 8).txt,No match found.
Creek,LOCATION,18690109-13-5821999 (1 of 2).txt,No match found.
Cheltenham,LOCATION,18690109-13-5821999 (1 of 2).txt,No match found.
Victoria,LOCATION,18590212-821-158125916 (1 of 1).txt,No match found.
SOUTH WALES,LOCATION,18880224-241-90348058 (2 of 2).txt,No match found.
Lake Albert,LOCATION,18731217-1093-208170300 (2 of 3).txt,No match found.
Itolcewood,LOCATION,18980430-621-221140524 (2 of 2).txt,No match found.
Mount MacedoD,LOCATION,18820328-1324-240796606 (2 of 3).txt,No match found.
Lake,LOCATION,18580101-189-66045888 (1 of 1).txt,No match found.
TENTERFIELD,LOCATION,18960114-35-14033182 (12 of 14).txt,No match found.
TAMWORTH,LOCATION,18960114-35-14033182 (12 of 14).txt,No match found.
GOTLBURN,LOCATION,18780112-366-100877677 (1 of 1).txt,No match found.
Sydney,LOCATION,18780112-366-100877677 (1 of 1).txt,No match found.
Msama,LOCATION,18780112-366-100877677 (1 of 1).txt,No match found.
Victoria,LOCATION,18780112-366-100877677 (1 of 1).txt,No match found.
Lower Riverina,LOCATION,18780112-366-100877677 (1 of 1).txt,No match found.
SOUTH WALES,LOCATION,18891220-275-77286188 (1 of 1).txt,No match found.
Sydney,LOCATION,18780112-366-100877677 (1 of 1).txt,No match found.
Sydney,LOCATION,18891220-275-77286188 (1 of 1).txt,No match found.
Jerilderie,LOCATION,18891220-275-77286188 (1 of 1).txt,No match found.
Nangunnia,LOCATION,18891220-275-77286188 (1 of 1).txt,No match found.
Jamberroo,LOCATION,18631107-8-18698320 (1 of 1).txt,No match found.
Illawarra Mercura,LOCATION,18631107-8-18698320 (1 of 1).txt,No match found.
Harton Hills,LOCATION,18880201-43-18915601 (2 of 2).txt,No match found.
Tower Hill,LOCATION,18880201-43-18915601 (2 of 2).txt,No match found.
Ellerslie,LOCATION,18880420-436-254465773 (1 of 1).txt,No match found.
Ufa,LOCATION,18930211-319-198029788 (4 of 12).txt,No match found.
Bloomfiold North,LOCATION,18930211-319-198029788 (4 of 12).txt,No match found.
Richmond Paddock,LOCATION,18930211-319-198029788 (4 of 12).txt,No match found.
Australia,LOCATION,18821216-621-221749982 (2 of 2).txt,No match found.
Upper Swan,LOCATION,18821216-621-221749982 (2 of 2).txt,No match found.
New South Wales,LOCATION,18991027-506-121193829 (1 of 1).txt,No match found.
Limestone Creek,LOCATION,18810122-582-198696269 (1 of 1).txt,No match found.
Oastlemaine,LOCATION,18810122-582-198696269 (1 of 1).txt,No match found.
Australia,LOCATION,18870430-326-199474120 (2 of 2).txt,No match found.
Australia,LOCATION,18990322-492-123624266 (1 of 1).txt,No match found.
America,LOCATION,18990322-492-123624266 (1 of 1).txt,No match found.
Victoria,LOCATION,18710301-185-197560816 (1 of 1).txt,No match found.
Scotland,LOCATION,18990322-492-123624266 (1 of 1).txt,No match found.
Wuoiera The Glenorchy,LOCATION,18710301-185-197560816 (1 of 1).txt,No match found.
Callawadda,LOCATION,18710301-185-197560816 (1 of 1).txt,No match found.
Oamaru,LOCATION,18720108-1190-245696392 (2 of 2).txt,No match found.
t.he Peninsula,LOCATION,18720108-1190-245696392 (2 of 2).txt,No match found.
Warialda,LOCATION,18651123-1056-212787990 (2 of 2).txt,No match found.
New South Wales,LOCATION,18651123-1056-212787990 (2 of 2).txt,No match found.
Castlemaine,LOCATION,18650318-103-63170016 (13 of 23).txt,No match found.
C.E.,LOCATION,18650318-103-63170016 (13 of 23).txt,No match found.
Gage 's Road,LOCATION,18690224-180-66031796 (1 of 1).txt,No match found.
Riverina,LOCATION,18891130-792-170507768 (2 of 4).txt,No match found.
AUSTRALIA,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
New South Wales,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
Queensland,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
South Australia,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
Restora tion Island,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
Cape Weytnouth,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
Cooktown,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
Western Australia,LOCATION,18881128-180-66088341 (1 of 1).txt,No match found.
Bagshol,LOCATION,18660109-582-197877735 (1 of 4).txt,No match found.
New South Wales,LOCATION,18820216-8-847865 (1 of 1).txt,No match found.
Sydney,LOCATION,18820216-8-847865 (1 of 1).txt,No match found.
Barry 's Reef,LOCATION,18950209-246-88193194 (1 of 1).txt,No match found.
Sydney,LOCATION,18950730-567-225862720 (1 of 1).txt,No match found.
Sebastopol,LOCATION,18950209-246-88193194 (1 of 1).txt,No match found.
Long Plain Creek,LOCATION,18720313-412-104089324 (3 of 6).txt,No match found.
Iprey,LOCATION,18750109-319-197938560 (1 of 1).txt,No match found.
Gerilderie,LOCATION,18870118-985-192878983 (3 of 3).txt,No match found.
Yictoiialast,LOCATION,18750109-319-197938560 (1 of 1).txt,No match found.
Upper Murray,LOCATION,18750109-319-197938560 (1 of 1).txt,No match found.
Mmxumbidgee,LOCATION,18750109-319-197938560 (1 of 1).txt,No match found.
Victoria,LOCATION,18720316-1605-258898690 (2 of 2).txt,No match found.
Tickhole,LOCATION,18751008-985-187718078 (1 of 1).txt,No match found.
Riverina South,LOCATION,18751008-985-187718078 (1 of 1).txt,No match found.
South Gippsland,LOCATION,18930218-319-198032478 (8 of 10).txt,No match found.
West Alberton,LOCATION,18930218-319-198032478 (8 of 10).txt,No match found.
Agnes River,LOCATION,18930218-319-198032478 (8 of 10).txt,No match found.
SYDNEY,LOCATION,18750120-366-100848626 (1 of 1).txt,No match found.
Jradshaw 's Creek,LOCATION,18790222-232-232166869 (1 of 1).txt,No match found.
Leongetha,LOCATION,18980120-30-3193092 (1 of 4).txt,No match found.
Beeebwortli,LOCATION,18991227-34-29525093 (1 of 5).txt,No match found.
Castlemaine,LOCATION,18650304-319-197035153 (15 of 22).txt,No match found.
Hunter River,LOCATION,18890119-289-95144657 (2 of 3).txt,No match found.
Kew Asylum,LOCATION,18901204-10-12708939 (1 of 1).txt,No match found.
New South Wales,LOCATION,18901204-10-12708939 (1 of 1).txt,No match found.
New South Wales,LOCATION,18901204-10-12708939 (1 of 1).txt,No match found.
Hampden Park Pony,LOCATION,18970408-701-145696672 (1 of 1).txt,No match found.
Galloway Races,LOCATION,18970408-701-145696672 (1 of 1).txt,No match found.
Sydney,LOCATION,18951122-367-101109113 (1 of 1).txt,No match found.
Goulburn,LOCATION,18951122-367-101109113 (1 of 1).txt,No match found.
Bungonia,LOCATION,18951122-367-101109113 (1 of 1).txt,No match found.
Bungonia,LOCATION,18951122-367-101109113 (1 of 1).txt,No match found.
Goulburn,LOCATION,18951122-367-101109113 (1 of 1).txt,No match found.
Yarra River,LOCATION,18860924-965-195881496 (1 of 1).txt,No match found.
China,LOCATION,18950914-52-71222902 (16 of 21).txt,No match found.
Cabramatta,LOCATION,18950914-52-71222902 (16 of 21).txt,No match found.
Urangeline Creek,LOCATION,18971116-413-101826261 (3 of 3).txt,No match found.
Windowie,LOCATION,18820106-487-123471432 (2 of 2).txt,No match found.
Geelong,LOCATION,18541223-464-115555971 (3 of 3).txt,No match found.
Goulburn,LOCATION,18541223-464-115555971 (3 of 3).txt,No match found.
Jine,LOCATION,18710422-412-103918896 (1 of 1).txt,No match found.
Victoria,LOCATION,18740101-185-201609072 (1 of 1).txt,No match found.
New South Wales,LOCATION,18740101-185-201609072 (1 of 1).txt,No match found.
Hamilton Spec-,LOCATION,18740101-185-201609072 (1 of 1).txt,No match found.
Ueniliquin,LOCATION,18740101-185-201609072 (1 of 1).txt,No match found.
Gulf,LOCATION,18440312-35-12413849 (1 of 1).txt,No match found.
RUMTULTA,LOCATION,18440312-35-12413849 (1 of 1).txt,No match found.
Victoria,LOCATION,18900128-582-198260750 (1 of 1).txt,No match found.
Killarney,LOCATION,18901018-42-20286895 (1 of 1).txt,No match found.
New South Wales,LOCATION,18901018-42-20286895 (1 of 1).txt,No match found.
Killarney Inn,LOCATION,18901018-42-20286895 (1 of 1).txt,No match found.
J.P.,LOCATION,18730405-821-159468864 (1 of 1).txt,No match found.
Lake Hamilton Run,LOCATION,18730405-821-159468864 (1 of 1).txt,No match found.
Tungutta Police Station,LOCATION,18730405-821-159468864 (1 of 1).txt,No match found.
Goulburn,LOCATION,18990118-84-31368074 (1 of 1).txt,No match found.
Condobolin,LOCATION,18981209-459-112290866 (1 of 1).txt,No match found.
Tatnaki,LOCATION,18600218-287-90248341 (1 of 1).txt,No match found.
North Shore,LOCATION,18600407-464-114837570 (1 of 2).txt,No match found.
North Shore,LOCATION,18600407-464-114837570 (1 of 2).txt,No match found.
Sydney,LOCATION,18980205-186-68180357 (1 of 1).txt,No match found.
Thorptlule,LOCATION,18980205-186-68180357 (1 of 1).txt,No match found.
Providence,LOCATION,18951006-505-130413375 (1 of 1).txt,No match found.
Wangaratta,LOCATION,18790426-326-199689362 (2 of 2).txt,No match found.
Ovens River,LOCATION,18790426-326-199689362 (2 of 2).txt,No match found.
SYDNEY,LOCATION,18960108-53-44174286 (2 of 3).txt,No match found.
Crookwell,LOCATION,18960108-53-44174286 (2 of 3).txt,No match found.
Murrumbidgee,LOCATION,18960108-53-44174286 (2 of 3).txt,No match found.
Gantawanglo River,LOCATION,18960108-53-44174286 (2 of 3).txt,No match found.
Deepwater Creek,LOCATION,18960108-53-44174286 (2 of 3).txt,No match found.
Bungendore,LOCATION,18960108-53-44174286 (2 of 3).txt,No match found.
Sydney,LOCATION,18931104-698-164367888 (1 of 1).txt,No match found.
Sydney,LOCATION,18931104-698-164367888 (1 of 1).txt,No match found.
Lane Cove River,LOCATION,18931104-698-164367888 (1 of 1).txt,No match found.
GIPPSLAND,LOCATION,18980120-53-44204896 (1 of 1).txt,No match found.
South Gippsland,LOCATION,18980120-53-44204896 (1 of 1).txt,No match found.
Leongatha,LOCATION,18980120-53-44204896 (1 of 1).txt,No match found.
Lydiard,LOCATION,18790205-232-232166231 (1 of 3).txt,No match found.
Castlemaine,LOCATION,18750130-319-197935178 (8 of 21).txt,No match found.
Cumberland,LOCATION,18941102-891-181834239 (1 of 3).txt,No match found.
Goulburn,LOCATION,18541223-8-696233 (2 of 5).txt,No match found.
Geelong,LOCATION,18541223-8-696233 (2 of 5).txt,No match found.
Goulburn,LOCATION,18541223-8-696233 (2 of 5).txt,No match found.
Rosobrook,LOCATION,18980212-821-162388995 (9 of 11).txt,No match found.
Wonwondah Station,LOCATION,18980212-821-162388995 (9 of 11).txt,No match found.
Toombullup,LOCATION,18980212-821-162388995 (9 of 11).txt,No match found.
Hahndorf,LOCATION,18980211-714-148070917 (1 of 1).txt,No match found.
Bardies Hill,LOCATION,18920123-185-204321182 (2 of 2).txt,No match found.
Monmouth Gully,LOCATION,18920123-185-204321182 (2 of 2).txt,No match found.
Victoria,LOCATION,18990915-10-12754714 (1 of 1).txt,No match found.
Fianklinnnd,LOCATION,18990915-10-12754714 (1 of 1).txt,No match found.
BLAYNEY,LOCATION,18880131-35-13674189 (1 of 3).txt,No match found.
Manchester,LOCATION,18880131-35-13674189 (1 of 3).txt,No match found.
Sydney,LOCATION,18880131-35-13674189 (1 of 3).txt,No match found.
Coonamble Hospital,LOCATION,18880131-35-13674189 (1 of 3).txt,No match found.
AUSTRALIA,LOCATION,18910204-356-141007254 (2 of 2).txt,No match found.
Grace Plains,LOCATION,18910204-356-141007254 (2 of 2).txt,No match found.
M.P.,LOCATION,18910204-356-141007254 (2 of 2).txt,No match found.
Australia,LOCATION,18910204-356-141007254 (2 of 2).txt,No match found.
