,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
4391,NYNGAN,LOCATION,18960114-35-14033182 (9 of 14).txt,NYNGAN,NSW,-31.5601705,147.1855049,100
4396,MELBOURNE,LOCATION,18770210-558-148703941 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4404,BRIGHTON,LOCATION,18630114-13-6482641 (3 of 3).txt,BRIGHTON,SA,-35.01643158,138.5236609,100
4405,MELBOURNE,LOCATION,18771031-180-66301901 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4406,PERTH,LOCATION,18771031-180-66301901 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
4407,ALBANY,LOCATION,18771031-180-66301901 (1 of 1).txt,ALBANY,WA,-35.02040905,117.8823542,100
4408,ARARAT,LOCATION,18710401-567-196302355 (2 of 2).txt,ARARAT,VIC,-37.30897256,142.9230965,100
4409,BEAUFORT,LOCATION,18710401-567-196302355 (2 of 2).txt,BEAUFORT,SA,-34.09453371,138.2357414,100
4410,POMBORNEIT,LOCATION,18690223-809-177008007 (3 of 6).txt,POMBORNEIT,VIC,-38.29991877,143.2813994,100
4411,CAMPERDOWN,LOCATION,18690223-809-177008007 (3 of 6).txt,CAMPERDOWN,VIC,-38.24335818,143.1359488,100
4412,YASS,LOCATION,18720203-1605-258898528 (1 of 2).txt,YASS,NSW,-34.82423811,148.9088449,100
4413,ADELAIDE,LOCATION,18600317-821-158174041 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4420,SANDHURST,LOCATION,18790201-346-88222942 (2 of 2).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4421,DAYLESFORU,LOCATION,18790201-346-88222942 (2 of 2).txt,DAYLESFORD,VIC,-37.34337223,144.1729055,90
4422,RAVENSWOOD,LOCATION,18790201-346-88222942 (2 of 2).txt,RAVENSWOOD,QLD,-20.11564703,146.9274798,100
4425,MELBOURNE,LOCATION,18821113-966-197777832 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4426,DANGIN,LOCATION,18870101-734-148604388 (1 of 1).txt,DANGIN,WA,-32.04126279,117.3315277,100
4429,COREE,LOCATION,18931223-52-71193207 (13 of 19).txt,COREE,NSW,-35.42674349,145.4233914,100
4430,SPRINGFIELD,LOCATION,18931223-52-71193207 (13 of 19).txt,SPRINGFIELD,QLD,-27.6591356,152.9134941,100
4431,SPRINGFIELD,LOCATION,18931223-52-71193207 (13 of 19).txt,SPRINGFIELD,QLD,-27.6591356,152.9134941,100
4432,MELBOURNE,LOCATION,18651215-67-63240848 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4437,BERRIGAN,LOCATION,18800210-413-101917290 (2 of 3).txt,BERRIGAN,NSW,-35.76684459,145.7515576,100
4440,MOUNT DORAN,LOCATION,18740206-13-5881044 (1 of 2).txt,MOUNT DORAN,VIC,-37.72170693,144.0410598,100
4441,SANDHURST,LOCATION,18650301-13-5739044 (9 of 12).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4442,SANDHURST,LOCATION,18650301-13-5739044 (9 of 12).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4443,COBUNGRA,LOCATION,18840630-108-62022759 (1 of 1).txt,COBUNGRA,VIC,-37.0860585,147.4070095,100
4444,COBUNGRAIN,LOCATION,18840630-108-62022759 (1 of 1).txt,COBUNGRA,VIC,-37.0860585,147.4070095,100
4445,DALBY,LOCATION,18660120-985-187929102 (3 of 3).txt,DALBY,QLD,-27.14977258,151.2066622,100
4446,LANGLEY,LOCATION,18881229-1324-240864317 (3 of 3).txt,LANGLEY,VIC,-37.14948168,144.4924768,100
4448,NORTHAM,LOCATION,18921126-101-33077596 (1 of 2).txt,NORTHAM,WA,-31.65293969,116.6829514,100
4449,SPRINGHILL,LOCATION,18921126-101-33077596 (1 of 2).txt,SPRING HILL,VIC,-37.30205576,144.3287019,90
4450,MELBOURNE,LOCATION,18650301-582-207001519 (3 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4451,MELBOURNE,LOCATION,18650301-582-207001519 (3 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4452,SANDHURST,LOCATION,18650301-582-207001519 (3 of 3).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4454,BRUNSWICK,LOCATION,18650301-582-207001519 (3 of 3).txt,BRUNSWICK,VIC,-37.77762878,144.9634138,100
4455,MELBOURNE,LOCATION,18780112-891-181816932 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4456,AVOCA,LOCATION,18850207-621-220547062 (2 of 2).txt,AVOCA,QLD,-24.87872961,152.3054074,100
4457,AMPHITHEATRE,LOCATION,18850207-621-220547062 (2 of 2).txt,AMPHITHEATRE,VIC,-37.22756624,143.4009423,100
4458,PERCYDALE,LOCATION,18850207-621-220547062 (2 of 2).txt,PERCYDALE,VIC,-37.05571453,143.4190224,100
4459,ROCKHAMPTON,LOCATION,18940106-492-124720992 (4 of 5).txt,BROOKHAMPTON,WA,-33.6401487,115.9162443,91
4460,MARYBOROUGH,LOCATION,18940106-492-124720992 (4 of 5).txt,MARYBOROUGH,VIC,-37.01051733,143.7563917,100
4461,MANSFIELD,LOCATION,18820228-13-11533436 (2 of 3).txt,MANSFIELD,QLD,-27.54594798,153.10998,100
4463,SANDHURST,LOCATION,18840105-891-184990472 (1 of 1).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4466,WINDSOR,LOCATION,18660113-8-18697094 (1 of 3).txt,WINDSOR,SA,-34.43202712,138.3667316,100
4470,TOCUMWAL,LOCATION,18860219-1224-234849760 (2 of 2).txt,TOCUMWAL,NSW,-35.84294648,145.6476409,100
4472,MOLONG,LOCATION,18920108-56-62722312 (1 of 2).txt,MOLONG,NSW,-33.09581659,148.8696276,100
4474,WEDDERBURN,LOCATION,18750720-13-11520637 (1 of 3).txt,WEDDERBURN,VIC,-36.42908972,143.6565887,100
4476,MELBOURNE,LOCATION,18580129-13-7145759 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4478,KURRAJONG,LOCATION,18950912-35-14016418 (2 of 3).txt,KURRAJONG,NSW,-33.55283232,150.6697908,100
4479,MELBOURNE,LOCATION,18850115-240-84705213 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4482,WEDDERBURN,LOCATION,18950212-13-9345344 (1 of 1).txt,WEDDERBURN,VIC,-36.42908972,143.6565887,100
4484,MELBOURNE,LOCATION,18950212-13-9345344 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4485,MELBOURNE,LOCATION,18950212-13-9345344 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4486,WARBURTON,LOCATION,18950212-13-9345344 (1 of 1).txt,WARBURTO,SA,-34.01912518,137.5599428,100
4487,KEW,LOCATION,18950212-13-9345344 (1 of 1).txt,KEW,VIC,-37.802238,145.038366,100
4490,FLAXLEY,LOCATION,18971217-714-148070557 (1 of 2).txt,FLAXLEY,SA,-35.119979,138.829356,100
4491,ADELAIDE,LOCATION,18591124-13-5692323 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4492,ANGASTON,LOCATION,18591124-13-5692323 (1 of 1).txt,ANGASTON,SA,-34.49897917,139.0383514,100
4494,ECHUCA,LOCATION,18980224-346-89467616 (1 of 2).txt,ECHUCA,VIC,-36.18245189,144.7112403,100
4496,GUILDFORD,LOCATION,18840408-1270-233322782 (1 of 1).txt,GUILDFORD,VIC,-37.14903485,144.1465336,100
4497,PERTH,LOCATION,18840408-1270-233322782 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
4499,GUILDFORD,LOCATION,18840408-1270-233322782 (1 of 1).txt,GUILDFORD,VIC,-37.14903485,144.1465336,100
4500,AVOCA,LOCATION,18890102-180-66092269 (1 of 1).txt,AVOCA,QLD,-24.87872961,152.3054074,100
4501,MELBOURNE,LOCATION,18930221-13-8517565 (1 of 4).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4505,ADELAIDE,LOCATION,18640109-170-66460366 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4508,PERTH,LOCATION,18980122-30-3193312 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
4511,GRANYA,LOCATION,18850131-326-201596247 (1 of 1).txt,GRANYA,VIC,-36.13012485,147.3371207,100
4515,MELBOURNE,LOCATION,18650228-13-5738103 (1 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4517,MELBOURNE,LOCATION,18650228-13-5738103 (1 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4519,SANDHURST,LOCATION,18650228-13-5738103 (1 of 3).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4521,YORK,LOCATION,18821216-41-43340891 (2 of 2).txt,YORK,WA,-31.87259029,116.7833291,100
4522,YORK,LOCATION,18821216-41-43340891 (2 of 2).txt,YORK,WA,-31.87259029,116.7833291,100
4523,AVON,LOCATION,18821216-41-43340891 (2 of 2).txt,AVON,SA,-34.30697058,138.3298493,100
4525,ROCHESTER,LOCATION,18950306-13-9348601 (2 of 3).txt,ROCHESTER,SA,-33.705742,138.485887,100
4526,ROCHESTER,LOCATION,18950306-13-9348601 (2 of 3).txt,ROCHESTER,SA,-33.705742,138.485887,100
4527,SHELBOURNE,LOCATION,18801228-346-88641090 (2 of 5).txt,SHELBOURNE,VIC,-36.88399111,144.0136977,100
4528,ADELAIDE,LOCATION,18691208-180-66032858 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4530,MELBOURNE,LOCATION,18691208-180-66032858 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4531,ADELAIDE,LOCATION,18691208-180-66032858 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4532,SWANSEA,LOCATION,18691208-180-66032858 (1 of 1).txt,SWANSEA,NSW,-33.08575497,151.6355841,100
4536,MORUYA,LOCATION,18851110-241-90354383 (1 of 1).txt,MORUYA,NSW,-35.91945292,150.0767864,100
4537,TARADALE,LOCATION,18650325-103-63169589 (9 of 22).txt,TARADALE,NSW,-35.66639414,147.9528403,100
4538,ELPHINSTONE,LOCATION,18650325-103-63169589 (9 of 22).txt,ELPHINSTONE,QLD,-27.95898358,151.9116039,100
4539,LANCOFIELD,LOCATION,18650325-103-63169589 (9 of 22).txt,LANCEFIELD,VIC,-37.28646525,144.7802809,90
4540,KURRAJONG,LOCATION,18950914-192-66447861 (1 of 3).txt,KURRAJONG,NSW,-33.55283232,150.6697908,100
4541,BLAXLAND,LOCATION,18950914-192-66447861 (1 of 3).txt,BLAXLAND,QLD,-27.23571439,151.3991371,100
4542,ORIENT,LOCATION,18890202-698-161934228 (1 of 1).txt,ORIENT,QLD,-18.84822257,146.2632993,100
4545,ADELAIDE,LOCATION,18830201-239-90141298 (2 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4549,BEECHWORTH,LOCATION,18980222-1495-255606357 (2 of 2).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
4552,MELBOURNE,LOCATION,18940317-326-198936338 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4555,YORK,LOCATION,18921202-275-77385917 (1 of 1).txt,YORK,WA,-31.87259029,116.7833291,100
4557,MELBOURNE,LOCATION,18870114-965-195882128 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4558,ORIENT,LOCATION,18870114-965-195882128 (1 of 1).txt,ORIENT,QLD,-18.84822257,146.2632993,100
4559,ADELAIDE,LOCATION,18870114-965-195882128 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4561,EGYPT,LOCATION,18870114-965-195882128 (1 of 1).txt,EGYPT,QLD,-27.69053839,152.1060379,100
4563,BIRREGURRA,LOCATION,18860108-1297-237242783 (11 of 12).txt,BIRREGURRA,VIC,-38.30835296,143.8040079,100
4566,MELBOURNE,LOCATION,18870416-80-47996769 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4567,MELBOURNE,LOCATION,18650318-103-63170016 (2 of 23).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4568,WINCHELSEA,LOCATION,18810214-13-5977498 (2 of 3).txt,WINCHELSEA,VIC,-38.21948373,144.0066898,100
4570,WINCHELSEA,LOCATION,18810214-13-5977498 (2 of 3).txt,WINCHELSEA,VIC,-38.21948373,144.0066898,100
4572,BEECHWORTH,LOCATION,18750127-346-88238131 (2 of 3).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
4573,MARONG,LOCATION,18750127-346-88238131 (2 of 3).txt,MARONG,VIC,-36.72300204,144.1364306,100
4574,FAIRFIELD,LOCATION,18751106-52-70586703 (5 of 5).txt,FAIRFIELD,QLD,-27.50672928,153.0253778,100
4575,RUNNING CREEK,LOCATION,18570309-13-7145823 (1 of 2).txt,RUNNING CREEK,QLD,-28.25425522,152.9014012,100
4576,AXE CREEK,LOCATION,18600127-582-199048514 (4 of 5).txt,AXE CREEK,VIC,-36.85697224,144.3859599,100
4582,BROADWATER,LOCATION,18841018-698-163271302 (1 of 1).txt,BROADWATER,NSW,-29.00714674,153.4099474,100
4584,BRIGHTON,LOCATION,18580911-13-7300878 (2 of 3).txt,BRIGHTON,SA,-35.01643158,138.5236609,100
4585,MARONG,LOCATION,18750122-582-197553019 (6 of 8).txt,MARONG,VIC,-36.72300204,144.1364306,100
4586,MELBOURNE,LOCATION,18580911-13-7300878 (2 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4587,WYNYARD,LOCATION,18980208-53-44205960 (2 of 6).txt,WYNYARD,TAS,-40.980056,145.7191755,100
4588,FLOWERDALE,LOCATION,18980208-53-44205960 (2 of 6).txt,FLOWERDALE,VIC,-37.2879971,145.2863718,100
4590,MELBOURNE,LOCATION,18980208-53-44205960 (2 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4591,ADELAIDE,LOCATION,18980208-53-44205960 (2 of 6).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4592,BUTTAI,LOCATION,18671123-8-18721653 (2 of 3).txt,BUTTAI,NSW,-32.82892145,151.5568525,100
4593,SUGARLOAF,LOCATION,18671123-8-18721653 (2 of 3).txt,SUGARLOAF,QLD,-28.70296231,152.0625514,100
4597,BEAUFORT,LOCATION,18980114-185-215788130 (2 of 2).txt,BEAUFORT,SA,-34.09453371,138.2357414,100
4600,ADELAIDE,LOCATION,18980407-30-3199269 (1 of 3).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4602,ADELAIDE,LOCATION,18980407-30-3199269 (1 of 3).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4605,MELBOURNE,LOCATION,18880217-145-60432368 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4607,ROSEDALE,LOCATION,18850206-134-71546229 (2 of 2).txt,ROSEDALE,SA,-34.58662133,138.8281905,100
4609,ROSEDALE,LOCATION,18850206-134-71546229 (2 of 2).txt,ROSEDALE,SA,-34.58662133,138.8281905,100
4610,EAGLEHAWK,LOCATION,18850206-134-71546229 (2 of 2).txt,EAGLEHAWK,VIC,-36.72405858,144.2582756,100
4611,MORTLAKE,LOCATION,18980114-185-215788158 (4 of 4).txt,MORTLAKE,VIC,-38.05963101,142.818033,100
4613,BRADFORD,LOCATION,18770213-41-40776888 (2 of 3).txt,BRADFORD,VIC,-36.91481105,144.0886067,100
4618,ADELAIDE,LOCATION,18980307-508-108773789 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4620,ARARAT,LOCATION,18880203-436-254576544 (1 of 3).txt,ARARAT,VIC,-37.30897256,142.9230965,100
4622,NEERIM SOUTH,LOCATION,18971203-13-9781444 (1 of 2).txt,NEERIM SOUTH,VIC,-38.03128352,145.9411954,100
4623,ADELAIDE,LOCATION,18630117-464-115428828 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4624,MELBOURNE,LOCATION,18630117-464-115428828 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4627,HAMILTON,LOCATION,18770310-567-226042391 (1 of 1).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
4633,MELBOURNE,LOCATION,18750315-232-191562261 (1 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4634,MELBOURNE,LOCATION,18750315-232-191562261 (1 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4637,SMYTHESDALE,LOCATION,18630104-807-179380596 (5 of 5).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,100
4639,DUBBO,LOCATION,18710218-697-162732540 (1 of 1).txt,DUBBO,NSW,-32.37824209,148.6914051,100
4641,BOURKE,LOCATION,18710218-697-162732540 (1 of 1).txt,BOURKE,NSW,-30.03547436,145.8974338,100
4643,MELBOURNE,LOCATION,18840119-621-221149851 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4644,MELBOURNE,LOCATION,18840119-621-221149851 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4647,MOORWATHA,LOCATION,18810129-436-254362348 (2 of 2).txt,MOORWATHA,NSW,-35.94035674,146.7383671,100
4650,WARATAH,LOCATION,18840123-508-109870807 (1 of 1).txt,WARATAH,TAS,-41.44430252,145.5678155,100
4652,YARRAM,LOCATION,18971230-13-9785005 (2 of 2).txt,YARRAM,VIC,-38.56240025,146.6768006,100
4653,YORK,LOCATION,18631126-180-66013881 (1 of 1).txt,YORK,WA,-31.87259029,116.7833291,100
4654,BLUE MOUNTAINS,LOCATION,18950914-290-91462048 (8 of 9).txt,BLUE MOUNTAIN,QLD,-21.55815551,149.0424311,100
4656,MELBOURNE,LOCATION,18940126-891-181824588 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4657,BIRCHIP,LOCATION,18940126-891-181824588 (2 of 2).txt,BIRCHIP,VIC,-36.00966964,142.9363863,100
4659,WARRAGUL,LOCATION,18980211-101-33150385 (6 of 14).txt,WARRAGUL,VIC,-38.17078632,145.9137527,100
4660,WARRAGUL,LOCATION,18980211-101-33150385 (6 of 14).txt,WARRAGUL,VIC,-38.17078632,145.9137527,100
4661,WARRAGUL,LOCATION,18980211-101-33150385 (6 of 14).txt,WARRAGUL,VIC,-38.17078632,145.9137527,100
4662,MELBOURNE,LOCATION,18980211-101-33150385 (6 of 14).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4663,RICHMOND,LOCATION,18950914-192-66447853 (1 of 3).txt,RICHMOND,SA,-34.94201162,138.5672635,100
4664,BLACKTOWN,LOCATION,18950914-192-66447853 (1 of 3).txt,BLACKTOWN,NSW,-33.78414814,150.9206176,100
4665,RICHMOND,LOCATION,18950914-192-66447853 (1 of 3).txt,RICHMOND,SA,-34.94201162,138.5672635,100
4666,CLIFTON HILL,LOCATION,18980205-13-9789757 (1 of 1).txt,CLIFTON HILL,VIC,-37.787453,145.005293,100
4667,STAWELL,LOCATION,18740105-185-201609134 (2 of 2).txt,STAWELL,VIC,-37.03717644,142.7993704,100
4668,HAVELOCK,LOCATION,18980212-1086-211845147 (2 of 2).txt,HAVELOCK,VIC,-36.98512096,143.7800189,100
4669,ALBANY,LOCATION,18980212-1086-211845147 (2 of 2).txt,ALBANY,WA,-35.02040905,117.8823542,100
4670,PERTH,LOCATION,18980212-1086-211845147 (2 of 2).txt,PERTH,TAS,-41.56450256,147.1841337,100
4671,MOUNT BOLTON,LOCATION,18650303-13-5743011 (1 of 1).txt,MOUNT BOLTON,VIC,-37.35510714,143.6757458,100
4673,MELBOURNE,LOCATION,18751218-487-122755347 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4674,PIRRON YALLOCK,LOCATION,18850314-460-137599787 (1 of 2).txt,PIRRON YALLOCK,VIC,-38.37981894,143.412609,100
4676,CAMPERDOWN,LOCATION,18850314-460-137599787 (1 of 2).txt,CAMPERDOWN,VIC,-38.24335818,143.1359488,100
4677,ARARAT,LOCATION,18690201-558-150644072 (2 of 2).txt,ARARAT,VIC,-37.30897256,142.9230965,100
4678,LITTLE RIVER,LOCATION,18690201-558-150644072 (2 of 2).txt,LITTLE RIVER,VIC,-37.96214019,144.5112793,100
4681,ANTWERP,LOCATION,18810223-366-103813822 (1 of 1).txt,ANTWERP,VIC,-36.2889652,141.9088852,100
4682,COWRA,LOCATION,18891001-35-28336473 (1 of 1).txt,COWRA,NSW,-33.83208066,148.6610691,100
4683,DUBBO,LOCATION,18891001-35-28336473 (1 of 1).txt,DUBBO,NSW,-32.37824209,148.6914051,100
4684,DUBBO,LOCATION,18891001-35-28336473 (1 of 1).txt,DUBBO,NSW,-32.37824209,148.6914051,100
4685,TARADALE,LOCATION,18650304-319-197035153 (9 of 22).txt,TARADALE,NSW,-35.66639414,147.9528403,100
4686,LANCEFIELD,LOCATION,18650304-319-197035153 (9 of 22).txt,LANCEFIELD,VIC,-37.28646525,144.7802809,100
4687,ALBION,LOCATION,18960201-621-221172744 (1 of 2).txt,ALBION,QLD,-27.43019253,153.0413161,100
4688,CARBOOR,LOCATION,18960201-621-221172744 (1 of 2).txt,CARBOOR,VIC,-36.653492,146.535398,100
4689,CAPE OTWAY,LOCATION,18860106-1093-208428510 (2 of 2).txt,CAPE OTWAY,VIC,-38.83503627,143.5302245,100
4690,MELBOURNE,LOCATION,18860106-1093-208428510 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4691,LORNE,LOCATION,18860106-1093-208428510 (2 of 2).txt,LORNE,NSW,-31.64561917,152.6481013,100
4692,MELBOURNE,LOCATION,18810101-346-88641218 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4693,AVOCA,LOCATION,18810101-346-88641218 (1 of 2).txt,AVOCA,QLD,-24.87872961,152.3054074,100
4694,AVOCA,LOCATION,18810101-346-88641218 (1 of 2).txt,AVOCA,QLD,-24.87872961,152.3054074,100
4695,CAPE OTWAY,LOCATION,18590207-558-150075681 (1 of 1).txt,CAPE OTWAY,VIC,-38.83503627,143.5302245,100
4696,MELBOURNE,LOCATION,18650309-16-1269302 (2 of 3).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4698,SANDHURST,LOCATION,18650309-16-1269302 (2 of 3).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
4700,BENALLA,LOCATION,18840105-52-71007182 (3 of 6).txt,BENALLA,VIC,-36.54834918,145.9803085,100
4706,GLENGOWER,LOCATION,18720131-13-5859265 (3 of 3).txt,GLENGOWER,VIC,-37.2473882,143.8403831,100
4708,NEERIM,LOCATION,18980119-188-72502583 (3 of 6).txt,NEERIM,VIC,-37.9483799,145.9737559,100
4710,YARRAM,LOCATION,18980119-188-72502583 (3 of 6).txt,YARRAM,VIC,-38.56240025,146.6768006,100
4711,AVOCA,LOCATION,18980119-188-72502583 (3 of 6).txt,AVOCA,QLD,-24.87872961,152.3054074,100
4712,TRARALGON,LOCATION,18980119-188-72502583 (3 of 6).txt,TRARALGON,VIC,-38.21008638,146.5451332,100
4713,PAYNESVILLE,LOCATION,18980119-188-72502583 (3 of 6).txt,PAYNESVILLE,VIC,-37.90754257,147.7198568,100
4714,BEACONSFIELD,LOCATION,18980119-188-72502583 (3 of 6).txt,BEACONSFIELD,QLD,-21.10296977,149.164999,100
4715,GISBORNE,LOCATION,18980119-188-72502583 (3 of 6).txt,GISBORNE,VIC,-37.51430539,144.5863114,100
4717,MELBOURNE,LOCATION,18980119-188-72502583 (3 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4719,ADELAIDE,LOCATION,18950223-101-33112932 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4721,ADELAIDE,LOCATION,18950223-101-33112932 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
4723,PERTH,LOCATION,18900201-101-32726673 (3 of 3).txt,PERTH,TAS,-41.56450256,147.1841337,100
4724,MELBOURNE,LOCATION,18901222-367-100153924 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4725,DUBLIN,LOCATION,18581218-287-88820302 (1 of 1).txt,DUBLIN,SA,-34.44989984,138.3951084,100
4726,TOWNSVILLE,LOCATION,18840105-698-164383117 (2 of 3).txt,BROWNSVILLE,NSW,-34.48192685,150.8062152,90
4728,MELBOURNE,LOCATION,18870112-41-46083654 (1 of 4).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4729,URALLA,LOCATION,18810122-281-82629016 (1 of 2).txt,URALLA,NT,-14.49363685,132.2950382,100
4730,STAWELL,LOCATION,18810101-436-254362017 (1 of 2).txt,STAWELL,VIC,-37.03717644,142.7993704,100
4731,STAWELL,LOCATION,18810101-436-254362017 (1 of 2).txt,STAWELL,VIC,-37.03717644,142.7993704,100
4733,BROADWAY,LOCATION,18620127-317-253503360 (1 of 1).txt,BROADWAY,NSW,-34.70916391,149.081876,100
4734,ARCHDALE,LOCATION,18620127-317-253503360 (1 of 1).txt,ARCHDALE,VIC,-36.83071989,143.4986764,100
4735,MELBOURNE,LOCATION,18750130-319-197935243 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4736,GLENGOWER,LOCATION,18620314-317-253506361 (1 of 1).txt,GLENGOWER,VIC,-37.2473882,143.8403831,100
4737,WOOLSTHORPE,LOCATION,18810324-13-5984964 (3 of 3).txt,WOOLSTHORPE,VIC,-38.14810956,142.3692307,100
4742,DUBBO,LOCATION,18800221-621-221759576 (1 of 1).txt,DUBBO,NSW,-32.37824209,148.6914051,100
4743,BROWNHILL CREEK,LOCATION,18830201-41-43476894 (2 of 9).txt,BROWN HILL CREEK,SA,-34.99241402,138.6359951,93
4744,FRANCE,LOCATION,18830201-41-43476894 (2 of 9).txt,FRANCES,SA,-36.72960118,140.947075,100
4745,MELBOURNE,LOCATION,18790214-41-42976332 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4747,CONDAH,LOCATION,18790204-13-5930971 (7 of 7).txt,CONDAH,VIC,-37.96283408,141.7333377,100
4748,ELPHINSTONE,LOCATION,18920220-621-220478518 (4 of 4).txt,ELPHINSTONE,QLD,-27.95898358,151.9116039,100
4751,SEABROOK,LOCATION,18960110-101-33121338 (1 of 2).txt,SEABROOK,VIC,-37.882382,144.757566,100
4752,DUBBO,LOCATION,18831214-436-254379455 (1 of 1).txt,DUBBO,NSW,-32.37824209,148.6914051,100
4753,FORBES,LOCATION,18831214-436-254379455 (1 of 1).txt,FORBES,NSW,-33.38547409,148.0114451,100
4756,PERTH,LOCATION,18831214-436-254379455 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
4757,MELBOURNE,LOCATION,18770215-8-18815634 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
4758,GISBORNE,LOCATION,18770215-8-18815634 (1 of 1).txt,GISBORNE,VIC,-37.51430539,144.5863114,100
4760,SMYTHSDALE,LOCATION,18790211-109-63341688 (8 of 9).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,90
4762,SMYTHSDALE,LOCATION,18790211-109-63341688 (8 of 9).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,90
4765,STONY CREEK,LOCATION,18900115-276-77487913 (1 of 1).txt,STONY CREEK,QLD,-26.90547459,152.7219123,100
4769,BIRREGURRA,LOCATION,18690111-558-150643683 (1 of 3).txt,BIRREGURRA,VIC,-38.30835296,143.8040079,100
4770,SANDHURST,LOCATION,18810108-288-94760208 (2 of 2).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
