UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,Inidgenous,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,STATE,VERIFICATION_STATUS,NF/NB,INDIGENOUS NAME OR STATION
6f6b36f3-f68d-4c28-a145-f8d4267e1648,11515_18_9_1909_49_XVIII__88312488.txt,thai,char-offset:750,PLACE,,http://sws.geonames.org/7511004,Thai Charoen,,16.06645,104.44018,,UNVERIFIED,,
36f6e6c8-30fd-4a29-bbeb-4b226533f432,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:904,PERSON,,,,,,,,,,
0e84b360-bbf3-4450-afd2-765e677be70c,11515_18_9_1909_49_XVIII__88312488.txt,Charlton,char-offset:1102,PERSON,,,,,,,,,,
ebdb2d5f-26cf-4766-b493-e055e3ad1821,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:1119,PERSON,,,,,,,,,,
c4d72e65-d2c1-4f4b-94bb-b6441aded259,11515_18_9_1909_49_XVIII__88312488.txt,Joe,char-offset:1295,PERSON,,,,,,,,,,
5f3bb7bd-7625-4dc5-8093-6e329f5b625f,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:1690,PERSON,,,,,,,,,,
98ca8e6b-0345-4136-91da-7f0b5fc00211,11515_18_9_1909_49_XVIII__88312488.txt,Kinstra,char-offset:1932,PERSON,,,,,,,,,,
e45d3c7a-b4af-40a7-b439-f97bb6d0100e,11515_18_9_1909_49_XVIII__88312488.txt,Kinstra,char-offset:2207,PERSON,,,,,,,,,,
735a1f1c-82bd-47a5-b47d-56ee9982ecee,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:2299,PERSON,,,,,,,,,,
1291e8ff-87bf-49c5-a5ef-3b7556b1d813,11515_18_9_1909_49_XVIII__88312488.txt,Charlton,char-offset:2309,PERSON,,,,,,,,,,
368fc008-038e-4d11-9beb-d4dc90b9e1cc,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:2528,PERSON,,,,,,,,,,
d12c5ae3-0783-4567-b929-9c5d4217e3a8,11515_18_9_1909_49_XVIII__88312488.txt,Charlton,char-offset:2555,PERSON,,,,,,,,,,
0602b4d5-2e59-4c8f-ad39-db34b322fb32,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:2814,PERSON,,,,,,,,,,
b2bcea52-23d1-40fd-ae99-bad7b6b5cc21,11515_18_9_1909_49_XVIII__88312488.txt,Scot,char-offset:2857,PERSON,,,,,,,,,,
628e9bb3-cbc8-4c3d-bd88-3193779f0144,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:3382,PERSON,,,,,,,,,,
7d608d35-bf0d-4519-8095-1057d636215d,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:3931,PERSON,,,,,,,,,,
23e28bb5-2ebb-42b6-9b26-c3d71570fd7a,11515_18_9_1909_49_XVIII__88312488.txt,Jo,char-offset:4092,PERSON,,,,,,,,,,
401dbee3-f3ba-48f3-b310-e5128bf57070,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:4420,PERSON,,,,,,,,,,
715bef63-7233-48f0-9138-b1f050d6d197,11515_18_9_1909_49_XVIII__88312488.txt,Ian,char-offset:4778,PERSON,,,,,,,,,,
fa50ce29-3bd9-42ec-b137-7a6ee0d4c12e,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:4987,PERSON,,,,,,,,,,
ac58b6ee-cb00-4770-94dc-ac6610f9cbe5,11515_18_9_1909_49_XVIII__88312488.txt,Japanese,char-offset:5356,PLACE,,,,,,,,UNVERIFIED,,
50375441-4000-4efb-8c79-0f7356c2b19f,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:5902,PERSON,,,,,,,,,,
96c2b8dd-7909-4ddd-9167-05e3455ec91e,11515_18_9_1909_49_XVIII__88312488.txt,Meeanee,char-offset:7589,PERSON,,,,,,,,,,
86366337-4f6f-4c0f-9b25-3e9877131e37,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:8030,PERSON,,,,,,,,,,
b14394ea-eeba-4fb6-810a-845c2930c15b,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:8909,PERSON,,,,,,,,,,
40cc4e06-1426-4e1e-b428-604ef44e319a,11515_18_9_1909_49_XVIII__88312488.txt,Asia,char-offset:9652,PLACE,,http://sws.geonames.org/6255147,Asia,,44.92215157,95.73147573,,UNVERIFIED,,
8f5931d0-8970-48f2-a0ae-d49098e7402d,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:10811,PERSON,,,,,,,,,,
2e0599e6-200b-4318-baa2-9192410ee8a8,11515_18_9_1909_49_XVIII__88312488.txt,Miss,char-offset:11534,PLACE,,,,,,,,UNVERIFIED,,
36b633e9-2bf9-4a4b-b1dc-d252bf05aa1c,11515_18_9_1909_49_XVIII__88312488.txt,Vivien,char-offset:11539,PERSON,,,,,,,,,,
9783f44e-1791-487c-bcc8-589e2f9cff0f,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:11636,PERSON,,,,,,,,,,
869dd3f6-c711-434b-b3e5-b3eec66e9e69,11515_18_9_1909_49_XVIII__88312488.txt,Miss,char-offset:12021,PLACE,,,,,,,,UNVERIFIED,,
7cd4506c-c590-47f6-9fdb-f5a7cb1a4799,11515_18_9_1909_49_XVIII__88312488.txt,Vivieii,char-offset:12026,PERSON,,,,,,,,,,
3dda0cbb-9b2d-47f7-b2bd-a8285b194fcd,11515_18_9_1909_49_XVIII__88312488.txt,Jiqueur,char-offset:12187,PERSON,,,,,,,,,,
a71c892c-2521-428a-9b98-bb33959c62ca,11515_18_9_1909_49_XVIII__88312488.txt,Miss,char-offset:12243,PLACE,,,,,,,,UNVERIFIED,,
2423b1c4-32cc-4884-a756-a528f8cee6fb,11515_18_9_1909_49_XVIII__88312488.txt,Vivien,char-offset:12248,PERSON,,,,,,,,,,
99c6df5a-c38b-4435-bbe4-df3221bd5470,11515_18_9_1909_49_XVIII__88312488.txt,Miss,char-offset:12442,PLACE,,,,,,,,UNVERIFIED,,
de118589-84a5-4dab-9af4-dfbe0ac67a7b,11515_18_9_1909_49_XVIII__88312488.txt,Vivien,char-offset:12447,PERSON,,,,,,,,,,
e68a5dd0-e77c-401f-9b1e-ad5635fe6c6b,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:12627,PERSON,,,,,,,,,,
9cbb0b88-e44f-4f49-b1e1-fd8a0c217dfb,11515_18_9_1909_49_XVIII__88312488.txt,Vivien,char-offset:12768,PERSON,,,,,,,,,,
f1a28b42-9fd2-4cf4-b70c-fc0426f29371,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:13720,PERSON,,,,,,,,,,
6c567746-40df-4a74-b1b2-2b5888507c98,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:13945,PERSON,,,,,,,,,,
ecc83212-a711-48aa-a0a4-3ffa2c01ef81,11515_18_9_1909_49_XVIII__88312488.txt,Bengal,char-offset:14065,PLACE,,http://sws.geonames.org/1252881,West Bengal,,23.80393253,87.97244078,,UNVERIFIED,,
b9df5f1f-55f2-41d9-89df-c6bd02fa0a70,11515_18_9_1909_49_XVIII__88312488.txt,Jeinm,char-offset:14653,PERSON,,,,,,,,,,
130a1bd0-21de-4d26-bd43-a036c037395f,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:15284,PERSON,,,,,,,,,,
7c33b5b3-a28e-4e0d-9459-802628855830,11515_18_9_1909_49_XVIII__88312488.txt,Meeanee,char-offset:15735,PERSON,,,,,,,,,,
f7b4c780-3b42-4c82-adcc-4c46f0547bb1,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:15801,PERSON,,,,,,,,,,
761c4cd4-7dbb-4b64-adf4-7015443c5373,11515_18_9_1909_49_XVIII__88312488.txt,Babus,char-offset:15946,PERSON,,,,,,,,,,
8ea6ea66-1f92-40c3-bbb6-4de98acdc59a,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:16853,PERSON,,,,,,,,,,
455632f6-b772-4c9b-812d-e9b6edc28edf,11515_18_9_1909_49_XVIII__88312488.txt,ELENA,char-offset:17143,PERSON,,,,,,,,,,
c80e87d0-3849-40a2-94da-afb736906177,11515_18_9_1909_49_XVIII__88312488.txt,Aehcha,char-offset:17207,PERSON,,,,,,,,,,
cc6ed364-a548-4d68-b022-0f94bf88908a,11515_18_9_1909_49_XVIII__88312488.txt,Hhu,char-offset:17475,PERSON,,,,,,,,,,
a4186919-fbd1-4028-b1e0-7d8affa4fb4b,11515_18_9_1909_49_XVIII__88312488.txt,Jiild,char-offset:17564,PERSON,,,,,,,,,,
c6105eda-37ef-43b3-b380-a322012d9377,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:17637,PERSON,,,,,,,,,,
297b1ad8-cd24-4c70-9eb6-98cf59d4735b,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:18148,PERSON,,,,,,,,,,
b01004dd-8bc8-4c76-a585-79a13419e9c9,11515_18_9_1909_49_XVIII__88312488.txt,Tenison,char-offset:18439,PERSON,,,,,,,,,,
1d1e38c9-3204-4785-9beb-45be0fee9749,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:18562,PERSON,,,,,,,,,,
40148e9b-126b-4704-b47b-5c0344ab0000,11515_18_9_1909_49_XVIII__88312488.txt,James Tenison,char-offset:19205,PERSON,,,,,,,,,,
09798b78-9e4a-47f0-aec7-eee35f478391,11515_18_9_1909_49_XVIII__88312488.txt,Tenison,char-offset:19431,PERSON,,,,,,,,,,
16d8612e-8083-4e11-9d32-d2bb2a78e76b,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:19842,PERSON,,,,,,,,,,
a1ceae2f-8fe5-46b5-a63f-7de56dfb2b93,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:20255,PERSON,,,,,,,,,,
21402bd5-5cbe-43a3-86fe-9fc67c1fea00,11515_18_9_1909_49_XVIII__88312488.txt,thai,char-offset:20706,PLACE,,http://sws.geonames.org/7511004,Thai Charoen,,16.06645,104.44018,,UNVERIFIED,,
f6fca130-ed6e-424b-8710-5a6705a88ccb,11515_18_9_1909_49_XVIII__88312488.txt,England,char-offset:21213,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
1820f323-8a85-4bb3-afa1-fb6c46d76f4b,11515_18_9_1909_49_XVIII__88312488.txt,Thure,char-offset:21294,PERSON,,,,,,,,,,
73d70b07-dc2a-4ef6-bdca-de0121e3fde7,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:22584,PERSON,,,,,,,,,,
dd4db6a6-db92-46bf-a77d-c8ed3bbbfe49,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:22825,PERSON,,,,,,,,,,
5e45ac3d-8235-49bd-810b-916bc7d4d842,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:23378,PERSON,,,,,,,,,,
7240ba09-ffb5-423c-851b-04c9757036fd,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:23808,PERSON,,,,,,,,,,
c107c026-4762-41ab-b611-8c2bedae7780,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:24925,PERSON,,,,,,,,,,
912aad06-9db6-4131-94e6-566856ed2901,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:25817,PERSON,,,,,,,,,,
0460fc39-38ca-40ff-add1-4d4f38b0b3eb,11515_18_9_1909_49_XVIII__88312488.txt,Sather,char-offset:26282,PERSON,,,,,,,,,,
c1d7e161-0738-4b39-8eb8-e1276b4abee2,11515_18_9_1909_49_XVIII__88312488.txt,Cal,char-offset:26733,PLACE,,http://sws.geonames.org/8859196,San Andrés de la Cal,,18.95694,-99.11444,,UNVERIFIED,,
e323f3a1-6ba6-4dbe-b3fc-2519c51efdbf,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:26944,PERSON,,,,,,,,,,
ab9c8306-7e1f-4e5b-ad05-bfdd72ee3709,11515_18_9_1909_49_XVIII__88312488.txt,Tenison,char-offset:27710,PERSON,,,,,,,,,,
5676de77-d964-4182-802e-2c9a75f60e31,11515_18_9_1909_49_XVIII__88312488.txt,Babu,char-offset:27728,PERSON,,,,,,,,,,
3bd9197c-8d50-4a17-a272-3df1efc6933b,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:28363,PERSON,,,,,,,,,,
a3ecfbb9-2647-41d2-b337-0a43a39980ba,11515_18_9_1909_49_XVIII__88312488.txt,Husband,char-offset:28738,PERSON,,,,,,,,,,
c8144f5e-8115-4242-b3ba-b031ff292f9d,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:29295,PERSON,,,,,,,,,,
e3e70223-aea9-4be0-bf36-bce7c49416d9,11515_18_9_1909_49_XVIII__88312488.txt,Meeanee,char-offset:29764,PERSON,,,,,,,,,,
d3541b35-dd80-412f-868a-7f16010e1834,11515_18_9_1909_49_XVIII__88312488.txt,Tenison,char-offset:29845,PERSON,,,,,,,,,,
4dd64596-7a55-4615-b1e6-ad7944e8be81,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:29993,PERSON,,,,,,,,,,
8684e6b3-a58a-482a-ac79-936c2f0428eb,11515_18_9_1909_49_XVIII__88312488.txt,Tenfeon,char-offset:30502,PERSON,,,,,,,,,,
ac16b64b-141e-4454-ab22-2335c493d822,11515_18_9_1909_49_XVIII__88312488.txt,Hie,char-offset:30735,PERSON,,,,,,,,,,
6059719d-db10-4328-a206-a91b30e5c972,11515_18_9_1909_49_XVIII__88312488.txt,Lusitania,char-offset:31148,PLACE,,http://sws.geonames.org/2264397,Portugal,,39.59644803,-8.470285202,,UNVERIFIED,,
d5375611-4a3c-4e2b-995f-bbb0adbe9512,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:31485,PERSON,,,,,,,,,,
9c07d988-ca11-4876-b0e9-4bf58deeac37,11515_18_9_1909_49_XVIII__88312488.txt,thai,char-offset:31773,PLACE,,http://sws.geonames.org/7511004,Thai Charoen,,16.06645,104.44018,,UNVERIFIED,,
d90afad1-1906-4b54-bc0b-7a0180ec24da,11515_18_9_1909_49_XVIII__88312488.txt,Kala Mcm,char-offset:31928,PERSON,,,,,,,,,,
f9f8a572-9dc9-413c-8948-c2f484ba0311,11515_18_9_1909_49_XVIII__88312488.txt,Bhip,char-offset:32320,PERSON,,,,,,,,,,
3646a407-dc03-4529-bbff-ed95fb7b3da5,11515_18_9_1909_49_XVIII__88312488.txt,inland sea of,char-offset:32351,PLACE,,,,,,,,UNVERIFIED,,
c48b2d35-218a-46a5-97ce-13266daa0e2a,11515_18_9_1909_49_XVIII__88312488.txt,Japan,char-offset:32365,PLACE,,http://sws.geonames.org/1861060,Japan,,37.56741005,137.9946387,,UNVERIFIED,,
b42ab1c3-44f8-41bf-b8d7-028005be1434,11515_18_9_1909_49_XVIII__88312488.txt,Yokohama,char-offset:32984,PLACE,,http://sws.geonames.org/1848354,Yokohama,,35.43333,139.65,,UNVERIFIED,,
f1879eff-db2c-4d6e-86b9-04df7a4e75c5,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:33292,PERSON,,,,,,,,,,
27ac8fb6-e67f-4c3f-a4dd-f8ff20ff71d9,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:33691,PERSON,,,,,,,,,,
dd7c9baa-c981-4f5b-9185-aced413704ef,11515_18_9_1909_49_XVIII__88312488.txt,Bhe,char-offset:33763,PERSON,,,,,,,,,,
614e327e-c72f-4b19-bed7-184305c55a16,11515_18_9_1909_49_XVIII__88312488.txt,Yokohama,char-offset:34214,PLACE,,http://sws.geonames.org/1848354,Yokohama,,35.43333,139.65,,UNVERIFIED,,
76ecf9b7-ef78-42fe-aa63-2591bb45f75e,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:34259,PERSON,,,,,,,,,,
53df2388-18a9-4838-aa71-21a1c4e1bc3e,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:35470,PERSON,,,,,,,,,,
c70ffeba-9572-4876-8de1-1e3e396e62fc,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:35568,PERSON,,,,,,,,,,
7c00521e-4374-4816-84f2-3c876221cee2,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:36996,PERSON,,,,,,,,,,
c73e88eb-a113-4f4b-aca6-8fd898f57d6a,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:37504,PERSON,,,,,,,,,,
ecb1494a-42e3-405b-a767-d112405cb373,11515_18_9_1909_49_XVIII__88312488.txt,Elena,char-offset:37844,PERSON,,,,,,,,,,
ddc358f5-9ab8-4217-89d3-9813d6d497cb,11515_18_9_1909_49_XVIII__88312488.txt,Jemmy,char-offset:38059,PERSON,,,,,,,,,,
7227ab24-b949-4431-b663-ccee92cd6da6,19476_29_3_1895_4_5. VII__156694461.txt,SliB Starniiilbiu,char-offset:0,PERSON,,,,,,,,,,
465abf77-54ef-4c3e-b97c-d8b7bc11b71b,19476_29_3_1895_4_5. VII__156694461.txt,John Boyle O'Reilly,char-offset:49,PERSON,,,,,,,,,,
5936f645-a4f3-46ff-9743-9c22d75a8f44,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:168,PERSON,,,,,,,,,,
581a9b88-9967-424a-9b0f-d1f3a30866af,19476_29_3_1895_4_5. VII__156694461.txt,Wyyille,char-offset:182,PERSON,,,,,,,,,,
ec245959-41bb-4c29-b412-1afbc19778bd,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:380,PERSON,,,,,,,,,,
f6c5750a-a2c8-4c09-90d9-72828fe814c1,19476_29_3_1895_4_5. VII__156694461.txt,Draper,char-offset:596,PERSON,,,,,,,,,,
93d6e525-ae23-4a04-9f6d-1e68cafc1260,19476_29_3_1895_4_5. VII__156694461.txt,Draper,char-offset:647,PERSON,,,,,,,,,,
f5555389-9216-4510-b3ab-f47cadf4fabc,19476_29_3_1895_4_5. VII__156694461.txt,England,char-offset:800,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
f5ebdf83-420e-4968-a7e6-a23ef76834c7,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:859,PERSON,,,,,,,,,,
cf28a1a4-0bb5-4ff8-a3a9-64104c40556d,19476_29_3_1895_4_5. VII__156694461.txt,VIII,char-offset:1271,PERSON,,,,,,,,,,
109cb989-a183-4373-88bb-1236fd9f866b,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:1358,PERSON,,,,,,,,,,
52dfd639-7cf5-4ced-9251-2f49a3318dfb,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:1370,PLACE,,,,,,,,UNVERIFIED,,
7198540c-d6a3-4b94-b074-3f764e4416e8,19476_29_3_1895_4_5. VII__156694461.txt,Perth,char-offset:1392,PLACE,,http://sws.geonames.org/2153391,Perth,,-41.57231,147.17096,,UNVERIFIED,,
116bc471-8065-45aa-8d71-d1f9f49068cf,19476_29_3_1895_4_5. VII__156694461.txt,Perth,char-offset:1729,PLACE,,http://sws.geonames.org/2153391,Perth,,-41.57231,147.17096,,UNVERIFIED,,
0de8b7e5-d0db-428d-a1a2-a7b66866dc94,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:1945,PERSON,,,,,,,,,,
66c1f782-a76b-4b79-b3c8-2bcd27dc1b71,19476_29_3_1895_4_5. VII__156694461.txt,Bunbury,char-offset:1963,PLACE,,http://sws.geonames.org/2075432,Bunbury,,-33.32711,115.64137,,UNVERIFIED,,
d7040b9f-fe70-4a68-8b5c-61f206824a93,19476_29_3_1895_4_5. VII__156694461.txt,Vasse Road,char-offset:2008,PLACE,,,,,,,,UNVERIFIED,,
d81965e5-a65a-482e-ae37-0a9a5c0df567,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:3004,PERSON,,,,,,,,,,
cb949cb9-4cce-4310-bb77-2995c3c509c3,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:3019,PLACE,,,,,,,,UNVERIFIED,,
41dd759c-7513-4129-8944-75c86ef20da7,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:3488,PERSON,,,,,,,,,,
fde92e02-3ffd-4fb1-9275-92a7720cf8a1,19476_29_3_1895_4_5. VII__156694461.txt,Draper,char-offset:4109,PERSON,,,,,,,,,,
09da134f-1741-4d7a-b45a-736447f74c83,19476_29_3_1895_4_5. VII__156694461.txt,Samuel,char-offset:4359,PERSON,,,,,,,,,,
39cf7561-cbb7-4297-9056-13ede007a245,19476_29_3_1895_4_5. VII__156694461.txt,Samuel,char-offset:4760,PERSON,,,,,,,,,,
fa3ecf26-ad76-4674-a765-08adf925313f,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:5189,PERSON,,,,,,,,,,
538bfc27-4b5a-4fab-b506-5fd2494a2cf8,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:5492,PERSON,,,,,,,,,,
a044086c-8f76-4be3-bc5e-c7593c71e73e,19476_29_3_1895_4_5. VII__156694461.txt,Hamerton,char-offset:5692,PERSON,,,,,,,,,,
b14d1c15-c947-4b65-aa8e-c569f3423cc5,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:5845,PERSON,,,,,,,,,,
01a24306-2d58-4388-a238-b4ffdb5769c8,19476_29_3_1895_4_5. VII__156694461.txt,Vasse,char-offset:5875,PLACE,,http://sws.geonames.org/2059507,Vasse,,-33.66667,115.25,,UNVERIFIED,,
9312b763-6bb9-4b8e-90f8-e607eac45681,19476_29_3_1895_4_5. VII__156694461.txt,Draper,char-offset:5991,PERSON,,,,,,,,,,
e91bd766-64ab-4cdc-b43d-ddbbdef1ecaa,19476_29_3_1895_4_5. VII__156694461.txt,Wyvillo,char-offset:6003,PERSON,,,,,,,,,,
92fb9323-0dbe-4975-b6d2-9cb8da063636,19476_29_3_1895_4_5. VII__156694461.txt,Pinjarra,char-offset:6271,PLACE,,http://sws.geonames.org/2063293,Pinjarra,,-32.6298,115.87351,,UNVERIFIED,,
34ce45c6-0f34-4aca-9d35-6381d7851c20,19476_29_3_1895_4_5. VII__156694461.txt,Draper,char-offset:6326,PERSON,,,,,,,,,,
ab83686b-2347-4c3a-8f59-0d99c048cadb,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:6350,PERSON,,,,,,,,,,
ff189f63-d38a-4a95-a907-69c097603bbc,19476_29_3_1895_4_5. VII__156694461.txt,Harriet,char-offset:6403,PERSON,,,,,,,,,,
3326d97a-fcee-4c9a-b253-ba004d978266,19476_29_3_1895_4_5. VII__156694461.txt,Bunbury,char-offset:6703,PERSON,,,,,,,,,,
1e92d44b-8979-4ae5-9a81-b42ed587b025,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:6722,PERSON,,,,,,,,,,
17dd3737-4648-45f5-aa83-a07be4901263,19476_29_3_1895_4_5. VII__156694461.txt,Sheridan,char-offset:6757,PERSON,,,,,,,,,,
d51dae5f-ad33-4c37-a16c-afe829388a88,19476_29_3_1895_4_5. VII__156694461.txt,Bnnbury,char-offset:6809,PLACE,,,,,,,,UNVERIFIED,,
b6b92497-47bc-4c69-bd5b-00d1b2d02dd0,19476_29_3_1895_4_5. VII__156694461.txt,Wyville,char-offset:6831,PERSON,,,,,,,,,,
8731d07f-90c1-4a89-9b85-ff4cd88dfad0,19476_29_3_1895_4_5. VII__156694461.txt,Ngarra,char-offset:6937,PERSON,,,,,,,,,,
a07cc22f-8145-45b2-9d3b-b3aa3b31e6a7,19476_29_3_1895_4_5. VII__156694461.txt,Arnott,char-offset:7106,PERSON,,,,,,,,,,
3378d51c-9619-42ce-aa8b-1b489fd76e26,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Ngarahoe Station,char-offset:791,PLACE,STATION,,,,,,,UNVERIFIED,,Y
f50e4312-c6d4-4751-891b-e717678c5f56,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:969,PERSON,,,,,,,,,,
12022200-83a4-4156-a509-383bbcb2378b,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jim,char-offset:1117,PERSON,,,,,,,,,,
e2a5449b-05d7-4c4c-9574-067a0c243b29,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:1200,PERSON,,,,,,,,,,
d2438e4b-38a5-4ccc-999f-645826f325c0,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:1537,PERSON,,,,,,,,,,
503e9763-d6cc-48f1-889e-66253f4375c9,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:1655,PERSON,,,,,,,,,,
60688243-de9a-4f4c-a166-70a29cb9936e,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:1695,PERSON,,,,,,,,,,
1d796ac1-e22f-478f-be55-ba593ec945db,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:1792,PERSON,,,,,,,,,,
added275-c83b-4061-b1b5-f0c881e98cd2,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Christchurch,char-offset:1881,PLACE,,http://sws.geonames.org/2192362,Christchurch,,-43.53333,172.63333,,UNVERIFIED,,
1a3a4db8-0eb2-4842-b0b1-189ee94ed87a,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jim,char-offset:1958,PERSON,,,,,,,,,,
cf41f03b-d26c-43fa-88cc-c655a448f248,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:2028,PERSON,,,,,,,,,,
3f1d09aa-8ac8-424d-9d68-8b05268caf2f,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:2035,PERSON,,,,,,,,,,
abe74924-bb21-4d7a-9a90-53348edb2114,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jim,char-offset:2079,PERSON,,,,,,,,,,
740a7cf9-0c66-40a8-a6e6-1ec6a37e19a2,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:2330,PERSON,,,,,,,,,,
e2422120-a7e9-4501-a583-518f41163f21,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jim,char-offset:2377,PERSON,,,,,,,,,,
0cae9e9b-235b-446d-af52-3a6d962fdaf1,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:2607,PERSON,,,,,,,,,,
933d4a21-9cd0-467f-a5ee-49c0fee0ee59,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:2699,PERSON,,,,,,,,,,
54a8ed0b-d7ef-4c15-ac72-cd7f0ffce80b,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Polly,char-offset:2806,PERSON,,,,,,,,,,
69a7c193-84de-4100-ba90-5b584e922151,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:2859,PERSON,,,,,,,,,,
7668b42a-310b-41cd-a570-6c9576aeb93d,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,M'Gregor en - ter,char-offset:2942,PERSON,,,,,,,,,,
9c121979-ceb2-4f94-b9cd-53bf17536311,4240_17_5_1907_8_1.II_A LOVE STORY_66227131.txt,Jessie,char-offset:3021,PERSON,,,,,,,,,,
